dns,tcp,user_gateway,gateway_fx
0.002996,0.003255,-0.00028,0.00072
0.097947,0.098098,0.002022,0.002022
0.001952,0.002075,0.002446,0.003446
0.003595,0.003735,0.002109,0.005109
0.001875,0.002031,0.00126,0.00326
0.001909,0.002047,0.001541,0.000541
0.002179,0.0023,-0.000473,-0.000473
0.001497,0.001619,0.003338,-0.000662
0.001735,0.001861,0.001057,5.7e-05
0.003411,0.003697,0.001532,-0.000468
0.002717,0.002889,0.001625,0.002625
0.137747,0.138016,0.003251,0.001251
0.002418,0.002586,0.000766,0.001766
0.002162,0.002329,0.001533,0.000533
0.002129,0.002264,0.0017,0.0027
0.154206,0.154354,0.003666,-0.000334
0.004537,0.004823,0.00384,0.00384
0.002114,0.002513,0.000953,0.001953
0.004198,0.004359,0.001479,-0.000521
0.00231,0.002515,0.003091,0.004091
0.001805,0.002368,0.002032,3.2e-05
0.153494,0.153788,0.002333,0.001333
0.002198,0.002361,-5.4e-05,0.003946
0.001884,0.002013,0.000471,0.000471
0.002262,0.002385,1e-05,0.00301
0.002293,0.002449,0.002456,0.000456
0.002948,0.003231,-9.7e-05,-9.7e-05
0.002116,0.002254,0.000965,0.003965
0.001974,0.002097,-0.000549,-0.000549
0.001879,0.002005,-0.000265,0.003735
0.140104,0.140298,0.000409,0.000409
0.074272,0.074681,0.000512,0.004512
0.001653,0.00178,0.002805,0.001806
0.002852,0.002978,0.003387,-0.000612
0.00207,0.002235,0.001623,0.000623
0.003125,0.00341,8e-05,0.00108
0.004646,0.004789,0.002632,0.000632
0.001783,0.002122,0.000596,0.002596
0.00278,0.002916,0.003584,0.002584
0.002457,0.0026,0.002613,-0.000387
0.002431,0.002773,0.002091,0.004091
0.161626,0.161848,0.003173,0.000173
0.001696,0.001977,0.003372,0.000372
0.002393,0.002634,0.004655,0.003655
0.002965,0.003302,0.000902,0.002902
0.156308,0.15644,-0.000555,0.000445
0.002024,0.002184,0.001671,0.003671
0.003274,0.003409,0.001662,0.001662
0.002076,0.002238,0.003384,0.003384
0.003283,0.003424,0.003202,0.001202
0.002548,0.002674,0.003206,0.002205
0.128558,0.128697,0.004102,0.001102
0.00306,0.003413,0.001592,0.000592
0.001786,0.002343,0.004086,0.001086
0.001576,0.001704,0.003958,0.003958
0.001879,0.002197,-0.000343,0.002657
0.001513,0.001636,0.003385,-0.000615
0.002804,0.003017,0.000961,-3.9e-05
0.002618,0.002751,-0.000154,0.002846
0.001607,0.001736,-6.4e-05,-6.4e-05
0.171159,0.171416,0.001413,0.000413
0.067161,0.067651,0.002277,0.004277
0.001979,0.002169,0.003657,0.002657
0.002608,0.002757,0.000292,0.001292
0.001921,0.002057,0.00072,0.00072
0.002881,0.003128,0.001063,0.001063
0.002238,0.002576,0.003283,-0.000717
0.002711,0.002931,0.003997,0.001997
0.00191,0.002118,0.001821,0.002821
0.002586,0.00296,0.001946,0.001946
0.002396,0.002522,0.000489,0.000489
0.133252,0.133462,0.002776,0.003776
0.001592,0.001714,0.003481,0.001481
0.001753,0.001901,0.003708,0.000708
0.001814,0.001985,0.000604,-0.000396
0.130121,0.130323,0.001395,0.003395
0.001511,0.001682,-0.000416,0.003583
0.002213,0.00235,0.00046,-0.00054
0.002006,0.002151,0.002772,0.002772
0.003342,0.003686,0.001782,-0.000218
0.001672,0.00179,0.000694,0.000694
0.164838,0.165024,0.002428,0.000428
0.002299,0.002455,0.001942,0.002942
0.001796,0.002027,0.001625,0.002625
0.002095,0.002243,0.001614,0.002614
0.00247,0.002916,0.002098,0.001098
0.002529,0.002678,0.003536,0.007536
0.001482,0.001599,0.003342,0.000342
0.001457,0.001573,0.003231,0.000231
0.001869,0.001993,0.00354,0.00054
0.137199,0.137438,0.003165,0.001165
0.061292,0.061539,0.000184,0.000184
0.00191,0.002173,0.002929,0.003929
0.001982,0.002151,0.000765,0.003765
0.003606,0.003874,0.001554,0.003554
0.003289,0.003423,0.001783,0.003783
0.003219,0.00335,0.004186,0.000186
0.002282,0.002667,0.002748,0.000748
0.00231,0.002439,0.001798,-0.000202
0.005339,0.005463,0.003907,0.003907
0.001897,0.002019,0.002667,0.003667
0.111486,0.111654,0.002375,0.001375
0.002203,0.002519,0.004024,0.002024
0.002661,0.002931,0.002714,0.001714
0.002024,0.002233,-0.000108,0.002893
0.162202,0.162519,0.003044,0.001044
0.001727,0.002002,0.001282,-0.000718
0.002588,0.002757,0.003609,0.003609
0.001572,0.001729,0.003576,-0.000424
0.00257,0.002703,-0.00031,-0.00031
0.005425,0.013886,0.004206,0.003206
0.138665,0.138926,0.002683,0.000683
0.001518,0.001652,0.015231,0.012231
0.001781,0.002047,0.003498,-0.000502
0.001987,0.002174,0.00181,0.00381
0.001927,0.002213,-0.000706,0.000294
0.002534,0.002716,0.004214,0.004214
0.002395,0.002533,0.003717,0.001716
0.001539,0.001666,0.000789,-0.000211
0.002447,0.002568,0.001958,0.002958
