dns,tcp,user_gateway,gateway_fx
0.003268,0.003415,0.00395,-5e-05
0.089955,0.090142,-0.000394,-0.000394
0.001552,0.001817,0.003775,0.001775
0.003525,0.003656,0.004251,0.004251
0.002185,0.002448,0.004152,0.004152
0.0022,0.002347,0.002876,0.000876
0.003526,0.003669,-0.000441,0.002559
0.0029,0.003053,0.001995,0.001995
0.001779,0.001922,0.003424,-0.000576
0.002005,0.002188,0.000844,0.001844
0.00232,0.003024,0.003821,0.00182
0.162604,0.162932,0.003516,0.004516
0.00153,0.001663,0.003489,0.000489
0.002253,0.002391,0.004103,0.003103
0.002213,0.00233,0.002531,0.002531
0.250311,0.250628,0.001179,0.000179
0.002121,0.002648,0.003646,0.000646
0.002458,0.002625,0.00257,0.00357
0.003144,0.003408,0.002849,0.000849
0.001717,0.001849,0.000532,0.001533
0.002115,0.002281,0.001766,-0.000234
0.199491,0.199803,0.001644,0.001644
0.001984,0.00244,0.003984,0.003984
0.002707,0.002967,0.002822,0.001822
0.003839,0.004057,0.001821,0.002821
0.001773,0.002097,-0.000616,0.002384
0.002079,0.002214,0.003826,0.003826
0.002552,0.002678,0.00091,0.00091
0.001485,0.001625,0.002459,-0.000541
0.004312,0.004634,0.000897,0.002897
0.211921,0.212112,0.001065,0.004065
0.117307,0.117652,0.002918,0.001918
0.00279,0.003071,0.001556,0.003556
0.003456,0.003647,-0.000247,0.003753
0.002984,0.00349,0.003743,0.001743
0.002343,0.002743,-1.4e-05,0.003986
0.001818,0.001952,0.014881,0.013881
0.00299,0.003283,-0.000111,0.001889
0.001904,0.002019,0.002818,0.003818
0.001842,0.002105,0.002474,-0.000527
0.003234,0.003507,0.001319,0.000318
0.198157,0.198399,0.002477,0.004477
0.001571,0.001696,0.000345,0.001345
0.002752,0.00298,-8.7e-05,-8.7e-05
0.002419,0.002547,0.004006,0.002006
0.237701,0.237944,0.001269,0.000269
0.001772,0.001935,0.00276,-0.00024
0.002149,0.002438,0.000581,-0.000419
0.001948,0.00225,0.002511,0.000511
0.001632,0.00176,0.000383,0.001383
0.005664,0.005827,0.001045,0.003046
0.21589,0.216046,0.000684,0.001684
0.002144,0.002295,-0.000133,0.002867
0.002385,0.002607,0.000279,0.002279
0.002635,0.002809,0.000707,0.003707
0.002439,0.002746,0.001063,6.3e-05
0.001889,0.002019,0.003589,0.001589
0.003315,0.003466,0.00369,-0.00031
0.002846,0.002975,0.002605,-0.000396
0.002575,0.002789,0.003999,0.002999
0.232856,0.233063,0.004737,0.001737
0.123294,0.123817,0.000236,0.003236
0.00229,0.002487,0.001669,0.00367
0.002859,0.003022,0.003202,0.004202
0.001923,0.002056,0.003839,-0.000161
0.002064,0.002342,0.000571,0.000571
0.003045,0.003166,-0.000485,-0.000485
0.002179,0.002318,0.001052,0.004052
0.002819,0.003111,0.000918,0.001918
0.002389,0.002572,0.000709,0.001709
0.001841,0.001997,0.000741,0.000741
0.212287,0.212551,0.002269,0.004269
0.001673,0.001802,0.00259,-0.00041
0.002418,0.002562,0.001795,0.003795
0.002102,0.002285,-0.000585,0.000415
0.189131,0.189363,0.004228,0.003228
0.002113,0.002303,0.003953,0.001953
0.001561,0.001812,0.001536,0.002536
0.001487,0.001619,0.00222,0.00022
0.001708,0.001876,0.000305,-0.000695
0.001829,0.002007,0.000459,0.000459
0.182295,0.182474,0.001825,0.003825
0.001481,0.001598,0.001383,0.000383
0.001814,0.002032,-0.000815,0.002185
0.003178,0.003466,0.002672,-0.000329
0.003481,0.003628,0.000743,-0.000257
0.003384,0.003709,0.002532,0.003532
0.002087,0.002213,0.00273,0.00273
0.002242,0.002602,0.000695,-0.000305
0.002497,0.002815,0.000427,0.003427
0.214786,0.215003,0.003049,4.9e-05
0.083395,0.083689,0.003362,0.003362
0.001563,0.001682,0.001726,0.003726
0.002061,0.002235,0.002645,-0.000355
0.001469,0.001722,0.001539,-0.000461
0.002085,0.002262,0.002541,0.001541
0.001465,0.001595,0.001394,0.001394
0.002587,0.002716,0.001006,0.004006
0.002815,0.002953,-0.000103,-0.000103
0.004242,0.004377,0.001632,0.001632
0.001945,0.002091,0.0039,0.0029
0.239513,0.239744,0.002198,0.001198
0.001754,0.00188,-0.000669,0.002331
0.001812,0.002103,0.00022,-0.00078
0.002745,0.003079,0.001511,0.002511
0.214225,0.214376,0.004801,0.001801
0.001803,0.001956,0.001955,0.001955
0.002716,0.002982,0.002285,-0.000715
0.002131,0.002275,-0.000593,0.000407
0.002427,0.002702,0.000558,0.001558
0.002772,0.002884,0.000607,-0.000393
0.219596,0.219809,0.004415,0.000415
0.00178,0.001914,0.003901,0.000901
0.00276,0.002951,0.003785,0.000785
0.002326,0.003283,0.002046,0.002046
0.002137,0.00228,0.001126,0.004126
0.002003,0.002156,0.000731,0.002731
0.001634,0.001762,-0.000617,0.003383
0.001648,0.001931,0.001556,0.003556
0.002606,0.002745,0.000272,0.004273
