dns,tcp,user_gateway,gateway_fx
0.004325,0.004809,0.000186,0.003186
0.001959,0.093747,0.065028,0.063028
0.186028,0.271477,0.04723,0.04623
0.195273,0.266866,0.055681,0.054681
0.002164,0.078531,0.045138,0.045138
0.002392,0.074325,0.057621,0.055621
0.001706,0.125379,0.050139,0.053139
0.002774,0.117523,0.044558,0.046558
0.00248,0.1277,0.059763,0.061763
0.001765,0.085348,0.041861,0.039861
0.001442,0.073303,0.046447,0.046447
0.177125,0.296958,0.045225,0.047225
0.002806,0.088649,0.044723,0.044723
0.001972,0.108026,0.061364,0.062364
0.002959,0.084565,0.054665,0.053665
0.001921,0.078413,0.064206,0.064206
0.001696,0.117322,0.055948,0.055948
0.244813,0.319762,0.054328,0.052327
0.001669,0.096898,0.053187,0.052187
0.002834,0.109873,0.044532,0.044532
0.102716,0.205331,0.034749,0.034749
0.002302,0.112301,0.048506,0.051506
0.001606,0.092848,0.050911,0.048911
0.002262,0.110525,0.047584,0.047584
0.003068,0.09419,0.062415,0.062415
0.002068,0.063451,0.050883,0.053883
0.002151,0.06954,0.053426,0.051426
0.00166,0.105205,0.048738,0.049738
0.001739,0.1067,0.052475,0.053475
0.002038,0.092836,0.057079,0.060079
0.188907,0.254169,0.041595,0.042595
0.173856,0.260651,0.046571,0.047571
0.001603,0.102065,0.072236,0.069236
0.002301,0.078172,0.046018,0.044018
0.002116,0.12592,0.045216,0.041216
0.00257,0.107152,0.06728,0.06928
0.001926,0.12542,0.059163,0.058163
0.00182,0.098209,0.037172,0.039172
0.001639,0.103865,0.044679,0.044679
0.181756,0.27486,0.060323,0.060323
0.002169,0.074943,0.064263,0.060263
0.003061,0.070676,0.071333,0.067333
0.001661,0.079158,0.037205,0.038205
0.002549,0.10191,0.050471,0.052471
0.001718,0.084762,0.052847,0.048847
0.25255,0.350254,0.041963,0.041963
0.002443,0.110594,0.051942,0.049942
0.002274,0.126287,0.060881,0.057881
0.128521,0.229185,0.062334,0.062334
0.002315,0.136704,0.053,0.051
0.001624,0.096849,0.035354,0.035354
0.002425,0.12046,0.045833,0.045833
0.00199,0.116748,0.046502,0.046502
0.001759,0.102598,0.058769,0.054768
0.002737,0.099195,0.046826,0.046826
0.001885,0.115226,0.058645,0.058645
0.002062,0.068887,0.053643,0.051643
0.199943,0.325457,0.047578,0.048578
0.001446,0.082489,0.065671,0.064671
0.177077,0.28914,0.039523,0.039523
0.001644,0.103865,0.041115,0.040115
0.001368,0.106037,0.107997,0.105997
0.002014,0.085117,0.051776,0.053776
0.002235,0.092492,0.055298,0.051298
0.002063,0.110194,0.066512,0.063511
0.001956,0.102596,0.050449,0.051449
0.190407,0.298104,0.06082,0.05882
0.002097,0.104804,0.049842,0.048842
0.001616,0.110427,0.048578,0.047578
0.001943,0.099647,0.053787,0.053787
0.001885,0.090367,0.045879,0.043879
0.002082,0.102315,0.056087,0.055087
0.001435,0.078161,0.063869,0.064869
0.207327,0.300953,0.045047,0.043047
0.003414,0.138595,0.053256,0.053256
0.123677,0.217956,0.041802,0.044802
0.00151,0.110184,0.045891,0.045891
0.001496,0.114601,0.058565,0.054565
0.002693,0.098115,0.037719,0.038719
0.0025,0.094911,0.056948,0.055948
0.002482,0.097462,0.049526,0.050526
0.002415,0.124296,0.050405,0.049405
0.001965,0.110708,0.06592,0.06292
0.0024,0.091218,0.05002,0.05002
0.210335,0.302723,0.058802,0.057802
0.002119,0.105768,0.106091,0.103091
0.00256,0.072231,0.055496,0.056496
0.20124,0.288774,0.054961,0.054961
0.001856,0.114922,0.066852,0.065852
0.001621,0.114058,0.045848,0.044848
0.001482,0.087533,0.043305,0.047305
0.001631,0.081719,0.062069,0.060069
0.003285,0.077869,0.068834,0.064834
0.214056,0.324173,0.039068,0.037068
0.001675,0.130951,0.066076,0.068076
0.001587,0.101372,0.049333,0.052333
0.001852,0.102524,0.045558,0.043558
0.002098,0.126577,0.05784,0.05884
0.002164,0.099343,0.04349,0.04249
0.002067,0.11087,0.050237,0.050237
0.002073,0.108371,0.052329,0.056329
0.207541,0.275307,0.06962,0.06862
0.098805,0.179527,0.049414,0.045414
0.002906,0.084156,0.059178,0.060178
0.002411,0.131393,0.039502,0.040502
0.001798,0.111269,0.061888,0.058888
0.001676,0.112676,0.065894,0.065894
0.001699,0.098842,0.042494,0.040494
0.001732,0.099838,0.050552,0.049552
0.002437,0.088993,0.055302,0.051302
0.00138,0.112691,0.042083,0.041083
0.18673,0.289822,0.044963,0.045963
0.001744,0.092993,0.060084,0.060084
0.002171,0.117739,0.046542,0.045542
0.001826,0.095589,0.052914,0.050914
0.252439,0.357217,0.066643,0.065643
0.002116,0.095822,0.053545,0.052545
0.002295,0.078231,0.043011,0.043011
0.002226,0.108871,0.056135,0.057135
0.001739,0.106012,0.050173,0.053173
