dns,tcp,user_gateway,gateway_fx
0.003052,0.003405,0.004344,0.001344
0.013641,0.034795,0.015681,0.014681
0.001406,0.027367,0.010374,0.010374
0.001903,0.019544,0.017821,0.015821
0.002561,0.025156,0.00761,0.00861
0.001996,0.02179,0.010142,0.012142
0.002005,0.030812,0.018679,0.015679
0.001844,0.021164,0.011563,0.013563
0.00217,0.017993,0.013767,0.016767
0.001444,0.022416,0.015852,0.014852
0.001926,0.015226,0.016326,0.016326
0.058163,0.087265,0.009453,0.011453
0.002239,0.0359,0.015836,0.018836
0.00264,0.029507,0.008669,0.012669
0.002228,0.021785,0.014855,0.014855
0.054077,0.076719,0.012756,0.014756
0.001711,0.023986,0.006762,0.006762
0.001632,0.025547,0.01888,0.01588
0.001768,0.028823,0.015894,0.015894
0.001818,0.025241,0.014533,0.010533
0.001672,0.02359,0.01646,0.01846
0.037489,0.050833,0.012287,0.013287
0.001947,0.030313,0.014461,0.015461
0.002134,0.020883,0.007136,0.009136
0.002326,0.032917,0.011645,0.013646
0.002,0.02439,0.013017,0.012018
0.001577,0.023754,0.009458,0.010458
0.001963,0.027146,0.016598,0.013598
0.001932,0.025924,0.016444,0.013444
0.002154,0.018663,0.009243,0.009243
0.047756,0.067786,0.015078,0.016078
0.022669,0.036036,0.012589,0.010589
0.001931,0.027836,0.014799,0.014799
0.001772,0.016888,0.010778,0.009778
0.00202,0.01361,0.010672,0.011672
0.002186,0.018552,0.009415,0.013415
0.00162,0.014142,0.011474,0.014474
0.00145,0.013034,0.013368,0.010368
0.002987,0.022437,0.014061,0.010061
0.00248,0.014449,0.096871,0.096871
0.001973,0.034164,0.011194,0.011194
0.037189,0.055156,0.009857,0.013857
0.001858,0.031212,0.012069,0.013069
0.001765,0.02864,0.009546,0.006546
0.001989,0.025931,0.013325,0.015325
0.049043,0.062481,0.009183,0.009183
0.001459,0.01044,0.013364,0.015364
0.00239,0.011792,0.017289,0.015289
0.001626,0.033177,0.015935,0.012935
0.00213,0.020627,0.009082,0.012082
0.002548,0.013584,0.015006,0.013006
0.051362,0.071135,0.016213,0.018213
0.002623,0.026763,0.014403,0.013403
0.001608,0.030776,0.015641,0.015641
0.001794,0.029068,0.007557,0.003557
0.003149,0.03208,0.013055,0.010055
0.003643,0.031379,0.017456,0.016456
0.00329,0.030787,0.019241,0.020241
0.00303,0.023067,0.02391,0.02091
0.002078,0.027602,0.014611,0.012611
0.05745,0.081717,0.011809,0.010809
0.033664,0.060845,0.014771,0.013771
0.002104,0.018831,0.012311,0.010311
0.00202,0.022014,0.016196,0.018196
0.001528,0.01831,0.007145,0.011145
0.001569,0.028407,0.014665,0.012665
0.001537,0.031995,0.011711,0.010711
0.001477,0.022324,0.009545,0.008545
0.002214,0.029715,0.015781,0.013781
0.001577,0.017416,0.008739,0.011739
0.002429,0.029473,0.009498,0.011498
0.055507,0.07274,0.015047,0.013047
0.002912,0.01463,0.014776,0.013776
0.001436,0.02175,0.013579,0.015579
0.002131,0.01334,0.010357,0.013357
0.054161,0.072377,0.009166,0.010166
0.003048,0.031311,0.007909,0.00891
0.003568,0.022535,0.012346,0.012346
0.001736,0.034129,0.012669,0.014669
0.001952,0.018464,0.01017,0.01117
0.003918,0.013426,0.006191,0.010191
0.051766,0.075875,0.010278,0.011278
0.002363,0.029152,0.011088,0.010088
0.001769,0.030158,0.017216,0.018216
0.00241,0.022268,0.00878,0.01278
0.002099,0.019986,0.016868,0.014868
0.002205,0.029209,0.015727,0.014727
0.002118,0.027889,0.014176,0.015176
0.001708,0.032256,0.014795,0.012795
0.002236,0.023867,0.013828,0.017828
0.039922,0.060564,0.017309,0.017309
0.016564,0.045449,0.015093,0.013093
0.001473,0.01133,0.011905,0.011905
0.002476,0.011085,0.010534,0.010534
0.001442,0.028129,0.009229,0.009229
0.001867,0.026797,0.011518,0.012518
0.00199,0.029572,0.012748,0.009748
0.002608,0.027313,0.019537,0.019537
0.00239,0.025149,0.012467,0.011467
0.001678,0.032371,0.005229,0.00823
0.002269,0.025388,0.017712,0.017712
0.032497,0.04696,0.007984,0.007984
0.003606,0.021061,0.009522,0.008522
0.001815,0.034933,0.016311,0.018311
0.001612,0.016546,0.010202,0.011202
0.048696,0.073593,0.017808,0.017808
0.001932,0.026414,0.010742,0.008741
0.00228,0.016522,0.015216,0.015216
0.002185,0.032384,0.01224,0.01124
0.001515,0.028058,0.016565,0.019565
0.002253,0.029076,0.015302,0.015302
0.033626,0.057194,0.014388,0.014388
0.003184,0.025119,0.014954,0.013954
0.006506,0.020195,0.015451,0.017451
0.002185,0.02869,0.019653,0.018653
0.001925,0.023877,0.019277,0.018277
0.003332,0.023514,0.007091,0.009091
0.001988,0.012469,0.01314,0.01514
0.002971,0.01485,0.038994,0.040994
0.001793,0.020783,0.013607,0.015607
