dns,tcp,user_gateway,gateway_fx
0.001768,0.002274,0.001338,0.004339
0.001925,0.014356,0.009182,0.008182
0.004199,0.012255,0.010897,0.010897
0.001967,0.010959,0.011269,0.007269
0.00197,0.009665,0.007202,0.013202
0.001597,0.013154,0.002115,0.007115
0.001881,0.01052,0.010483,0.006483
0.001542,0.01266,0.012354,0.006354
0.002402,0.014241,0.008154,0.003154
0.001759,0.008276,0.00603,0.00803
0.025616,0.036641,0.00966,0.00566
0.001973,0.013397,0.010018,0.008018
0.001818,0.011095,0.009074,0.007074
0.00192,0.01526,0.009447,0.009447
0.001917,0.013053,0.010673,0.002673
0.026869,0.03178,0.009469,0.011469
0.002729,0.013446,0.009671,0.004671
0.001471,0.010711,0.006709,0.008709
0.001729,0.013655,0.00951,0.008509
0.001836,0.011098,0.01099,0.01199
0.025476,0.030771,0.010179,0.005178
0.001703,0.012578,0.007103,0.009102
0.00146,0.014246,0.002172,0.009172
0.002068,0.013694,0.008906,0.006905
0.002064,0.013024,0.004558,0.011558
0.001432,0.014549,0.006323,0.009323
0.001769,0.010233,0.006274,0.005274
0.002309,0.015397,0.010639,0.005639
0.00905,0.020995,0.006348,0.013348
0.002537,0.013606,0.008637,0.014637
0.02628,0.036743,0.013,0.007999
0.012742,0.025457,0.011013,0.011013
0.0022,0.014946,0.00884,0.00484
0.001496,0.014025,0.00754,0.01254
0.00203,0.014053,0.010759,0.005759
0.001419,0.006711,0.005847,0.010847
0.002057,0.014339,0.006214,0.007214
0.001577,0.010529,0.001767,0.005767
0.001999,0.016243,0.003933,0.001933
0.001745,0.015044,0.013567,0.013567
0.001854,0.008609,0.009177,0.011176
0.022969,0.033335,0.009067,0.009067
0.001506,0.011133,0.005488,0.005488
0.002018,0.023038,0.004422,0.005422
0.001706,0.016261,0.010686,0.004686
0.030531,0.039638,0.008154,0.005154
0.00181,0.007266,0.031357,0.031357
0.008984,0.015851,0.009416,0.006416
0.001722,0.012749,0.006062,0.001062
0.001959,0.015247,0.004987,0.003987
0.002491,0.01483,0.002017,0.004017
0.028734,0.041802,0.004596,0.008596
0.002952,0.014181,0.003155,0.010155
0.00215,0.012172,0.004169,0.008169
0.001632,0.011474,0.008251,0.007251
0.001662,0.011891,0.008946,0.003946
0.002597,0.012438,0.004075,0.007075
0.008086,0.021828,0.009492,0.002492
0.002497,0.011916,0.009361,0.002361
0.001854,0.015137,0.004456,0.008456
0.026897,0.040163,0.010386,0.007386
0.01452,0.027923,0.005098,0.003098
0.001646,0.011587,0.001319,0.005319
0.001946,0.015761,0.005136,0.005136
0.001407,0.011818,0.005747,0.005747
0.001797,0.016404,0.007455,0.007455
0.003356,0.011191,0.00615,0.00515
0.002362,0.010242,0.007391,0.005391
0.001852,0.013385,0.008103,0.005104
0.001992,0.012272,0.006059,0.009059
0.002251,0.010655,0.005086,0.008086
0.020967,0.03,0.010507,0.005507
0.001597,0.014759,0.0086,0.0096
0.001486,0.012553,0.003956,0.005956
0.002243,0.013731,0.005698,0.012698
