dns,tcp,user_gateway,gateway_fx
0.002774,0.003342,0.001316,0.000316
0.002401,0.018358,0.00791,0.00591
0.001859,0.01185,0.005616,0.004616
0.001614,0.01268,0.009245,0.006245
0.00183,0.011843,0.007966,0.010965
0.002026,0.011444,0.006379,0.004379
0.001761,0.012719,0.008438,0.006437
0.003467,0.016422,0.008157,0.008157
0.00159,0.013174,0.008418,0.006418
0.002314,0.013224,0.011229,0.011229
0.03206,0.044088,0.005067,0.006067
0.002087,0.015438,0.003508,0.006508
0.001583,0.009573,0.010148,0.009148
0.00251,0.012479,0.010028,0.009028
0.001673,0.012935,0.011256,0.009256
0.02308,0.036251,0.012561,0.013561
0.001421,0.010574,0.007712,0.005712
0.001947,0.014991,0.004857,0.004857
0.001852,0.00955,0.010937,0.010937
0.001493,0.008356,0.007952,0.007952
0.019944,0.033257,0.004426,0.005426
0.002652,0.01384,0.014409,0.012409
0.002147,0.014994,0.006412,0.008412
0.002055,0.010033,0.012722,0.012722
0.00251,0.013434,0.00921,0.011211
0.002017,0.009768,0.00794,0.00494
0.001944,0.012309,0.007885,0.007885
0.002591,0.010944,0.006132,0.006132
0.002245,0.013068,0.014561,0.010561
0.00164,0.012175,0.009808,0.009808
0.02813,0.036725,0.006365,0.004365
0.016227,0.028821,0.008451,0.007451
0.002372,0.01393,0.007121,0.007121
0.002272,0.011582,0.01023,0.00923
0.002968,0.017992,0.009942,0.009942
0.001725,0.011172,0.006024,0.007024
0.002697,0.012424,0.007011,0.008011
0.001538,0.008554,0.004997,0.005997
0.001782,0.013583,0.013372,0.016372
0.002417,0.012803,0.006568,0.006568
0.003679,0.012432,0.011817,0.009817
0.026367,0.032146,0.010363,0.010363
0.002232,0.012805,0.007253,0.010253
0.001425,0.013497,0.008849,0.006849
0.002057,0.008621,0.004945,0.005945
0.03369,0.04322,0.004464,0.007464
0.002578,0.016199,0.009825,0.008825
0.00216,0.013005,0.005665,0.008665
0.003136,0.014133,0.008736,0.009736
0.001486,0.008952,0.008784,0.011784
0.002724,0.010712,0.005577,0.006577
0.025953,0.036702,0.004746,0.008746
0.001644,0.012135,0.012868,0.011868
0.006124,0.017461,0.008717,0.010717
0.003409,0.015288,0.010093,0.010093
0.001833,0.01367,0.008741,0.009741
0.002134,0.013418,0.008228,0.011228
0.001975,0.010105,0.007568,0.003568
0.00221,0.014161,0.00679,0.00379
0.00255,0.010223,0.005533,0.007533
0.032171,0.042378,0.011699,0.014699
0.011629,0.027113,0.007744,0.006744
0.001393,0.01373,0.009075,0.007075
0.002367,0.016496,0.010452,0.006452
0.002217,0.015195,0.01256,0.01256
0.002249,0.016075,0.006531,0.008531
0.001707,0.014458,0.005873,0.005873
0.002369,0.014599,0.011199,0.011199
0.004511,0.011971,0.009878,0.009878
0.001562,0.011224,0.002844,0.005844
0.00163,0.009595,0.007469,0.008469
0.022536,0.037556,0.007759,0.009759
0.002591,0.021315,0.009043,0.009043
0.001589,0.010866,0.005374,0.008374
0.001821,0.012618,0.009149,0.006149
0.027985,0.040532,0.010294,0.007293
0.002445,0.01492,0.009423,0.008423
0.002174,0.012287,0.007836,0.006836
0.002135,0.008389,0.009455,0.007455
0.003907,0.019675,0.009567,0.008568
0.002329,0.015116,0.013081,0.012081
0.029894,0.041138,0.007283,0.006283
0.002792,0.009404,0.009016,0.005016
0.001982,0.017899,0.006637,0.006637
0.001618,0.008021,0.009333,0.009333
0.001894,0.016585,0.009385,0.009385
0.003129,0.010819,0.009489,0.013489
0.002896,0.010178,0.007857,0.006857
0.001591,0.010299,0.013282,0.013282
0.001616,0.011907,0.008266,0.011266
0.030568,0.042376,0.005768,0.004768
0.011956,0.0236,0.008836,0.006836
0.001987,0.00898,0.014148,0.013148
0.003402,0.009502,0.006539,0.007539
0.003633,0.013055,0.012032,0.011031
0.002644,0.012885,0.006165,0.007165
0.002319,0.016723,0.003503,0.006503
0.002422,0.011616,0.005088,0.008088
0.002572,0.013186,0.00987,0.01287
0.002658,0.009205,0.005627,0.007627
0.003419,0.013214,0.00855,0.01055
0.028931,0.041226,0.005875,0.005875
0.001663,0.016549,0.010105,0.010105
0.003012,0.008872,0.005108,0.007108
0.001615,0.014345,0.009234,0.011234
0.022358,0.036553,0.008816,0.007817
0.002142,0.013654,0.006802,0.006802
0.001929,0.01609,0.010518,0.010518
0.001664,0.012836,0.006514,0.010514
0.001687,0.012293,0.010527,0.006527
0.001841,0.013166,0.007046,0.010046
0.029983,0.037012,0.004749,0.005749
0.002036,0.016287,0.010223,0.007224
0.001437,0.014712,0.009555,0.010555
0.001512,0.012069,0.004755,0.005755
0.001657,0.012222,0.0108,0.0078
0.002966,0.013505,0.009861,0.010861
0.002201,0.012022,0.006598,0.008598
0.001543,0.012911,0.01031,0.00931
0.002807,0.015413,0.00989,0.00789
