dns,tcp,user_gateway,gateway_fx
0.002711,0.003079,-0.001384,-0.000384
0.055571,0.10747,0.042571,0.041571
0.001541,0.045072,0.053281,0.054281
0.002113,0.076219,0.056243,0.058243
0.001597,0.061095,0.052795,0.047795
0.001899,0.049567,0.05125,0.05625
0.002601,0.047992,0.065393,0.073394
0.002259,0.040848,0.050055,0.053055
0.001762,0.070699,0.041329,0.041329
0.001729,0.044612,0.0513,0.0463
0.002131,0.0631,0.047861,0.050861
0.094262,0.144301,0.053281,0.056281
0.001601,0.060166,0.045015,0.047015
0.001762,0.03607,0.044874,0.043874
0.106221,0.161863,0.049509,0.05251
0.002135,0.051,0.054466,0.054466
0.001629,0.029007,0.066348,0.061348
0.002352,0.044862,0.064095,0.063095
0.001979,0.07306,0.047263,0.042263
0.002178,0.038331,0.051265,0.054265
0.002619,0.042581,0.048205,0.052206
0.1265,0.159601,0.050362,0.052362
0.001394,0.047689,0.049343,0.043343
0.003085,0.068009,0.060713,0.059713
0.001565,0.052521,0.057239,0.055239
0.002036,0.050099,0.055519,0.052519
0.001513,0.033549,0.068823,0.064823
0.00225,0.056242,0.050558,0.045558
0.136798,0.172793,0.050775,0.050775
0.001783,0.063419,0.037748,0.033747
0.002178,0.0505,0.038413,0.030412
0.076899,0.142003,0.049576,0.046576
0.001369,0.048111,0.058096,0.059096
0.001955,0.058364,0.067303,0.062302
0.001468,0.032224,0.040838,0.041838
0.002317,0.03713,0.051232,0.054232
0.002351,0.063121,0.057019,0.059019
0.00266,0.043992,0.048264,0.047263
0.001709,0.048583,0.060098,0.055098
0.002663,0.069958,0.06042,0.05742
0.002099,0.039122,0.046397,0.044397
0.123865,0.160297,0.075656,0.072655
0.099327,0.135222,0.044933,0.044933
0.001616,0.069306,0.055271,0.054271
0.001641,0.04109,0.041515,0.041515
0.001706,0.039508,0.068555,0.067555
0.001653,0.043498,0.045813,0.048813
0.002305,0.049792,0.051121,0.050121
0.002108,0.054736,0.03689,0.03389
0.001441,0.064584,0.047655,0.044654
0.002533,0.046227,0.065943,0.065943
0.128684,0.175501,0.044592,0.048592
0.001473,0.054023,0.068027,0.064027
0.001561,0.049242,0.0615,0.0545
0.001634,0.038915,0.048133,0.047133
0.002037,0.066103,0.054123,0.061123
0.110309,0.163833,0.030156,0.031156
0.001484,0.044198,0.06362,0.05862
0.00161,0.046462,0.036499,0.040499
0.00153,0.044674,0.05914,0.05914
0.001733,0.055085,0.038957,0.033957
0.121725,0.176833,0.05673,0.05773
0.001695,0.03331,0.054011,0.050011
0.002452,0.04013,0.051873,0.051873
0.002119,0.047661,0.059453,0.061453
0.001854,0.038226,0.079731,0.076731
0.002409,0.054684,0.047011,0.048011
0.002269,0.038025,0.030042,0.029043
0.001686,0.048988,0.055312,0.058312
0.002235,0.059181,0.051154,0.045155
0.106373,0.157305,0.048134,0.046134
0.072998,0.128999,0.051855,0.049855
0.001934,0.040376,0.054818,0.057818
0.001629,0.046873,0.048202,0.044202
0.001627,0.039413,0.044875,0.045875
0.001434,0.047823,0.03563,0.03563
0.001657,0.046589,0.064618,0.061618
0.001823,0.068686,0.056539,0.052539
0.001778,0.041991,0.051333,0.049333
0.00196,0.03426,0.054421,0.053421
0.002033,0.076236,0.065986,0.062986
0.08783,0.142695,0.062947,0.060947
0.002307,0.053897,0.053651,0.054651
0.002165,0.0597,0.03823,0.04023
0.093541,0.135872,0.047982,0.044982
0.00143,0.046283,0.052603,0.057603
0.003255,0.035983,0.054068,0.057068
0.001553,0.045648,0.047603,0.046603
0.002088,0.065854,0.057122,0.056122
0.001559,0.04349,0.059661,0.057661
0.001771,0.069379,0.046441,0.050441
0.110187,0.166172,0.045349,0.047349
0.001555,0.04647,0.052269,0.048268
0.002632,0.034469,0.074203,0.069203
0.001671,0.066406,0.057037,0.053037
0.001535,0.07762,0.059854,0.059854
0.001749,0.045973,0.049666,0.053666
0.00219,0.051943,0.064855,0.066855
0.139532,0.187916,0.043439,0.047439
0.001372,0.060354,0.064479,0.062479
0.001741,0.057622,0.065469,0.059469
0.059523,0.127433,0.047891,0.046891
0.002005,0.051789,0.052802,0.053802
0.001724,0.050097,0.05822,0.05922
0.001876,0.033235,0.058918,0.057918
0.003635,0.045148,0.054717,0.050716
0.00166,0.047137,0.055252,0.049252
0.00143,0.076282,0.069272,0.069272
0.002184,0.045744,0.043349,0.042349
0.002089,0.041054,0.0551,0.0551
0.001883,0.056772,0.04254,0.04254
0.090319,0.141402,0.037523,0.037523
0.085839,0.152745,0.053972,0.050972
0.001411,0.059634,0.062546,0.061546
0.001599,0.070444,0.049002,0.053002
0.001983,0.055505,0.057542,0.053542
0.001809,0.053729,0.050782,0.051782
0.002099,0.064332,0.056605,0.052605
0.001622,0.05065,0.053496,0.055496
0.002172,0.055973,0.061244,0.066244
