dns,tcp,user_gateway,gateway_fx
0.005243,0.005615,6.8e-05,0.003069
0.072114,0.134159,0.024679,0.024679
0.002307,0.051503,0.030807,0.029806
0.001981,0.039489,0.027947,0.026947
0.00183,0.043486,0.024929,0.021929
0.002198,0.066783,0.026946,0.026946
0.002088,0.051678,0.024547,0.022547
0.002007,0.03949,0.034044,0.033044
0.002236,0.05437,0.026688,0.026688
0.002113,0.065199,0.017979,0.016979
0.001792,0.063942,0.023892,0.021892
0.074638,0.140609,0.039066,0.036066
0.002476,0.068703,0.034307,0.035307
0.001873,0.039869,0.017331,0.021331
0.001641,0.033865,0.024337,0.023337
0.130762,0.184525,0.039634,0.035634
0.00228,0.043385,0.032048,0.031048
0.001448,0.060981,0.03171,0.029709
0.001779,0.049515,0.022527,0.024527
0.001767,0.067749,0.032613,0.033613
0.002497,0.040419,0.025855,0.027855
0.132894,0.173148,0.024902,0.025902
0.002344,0.05216,0.025988,0.024988
0.001788,0.050666,0.0285,0.0285
0.001497,0.027367,0.032916,0.035916
0.002363,0.068525,0.027572,0.026572
0.001471,0.044364,0.026323,0.027324
0.001928,0.074422,0.023664,0.025664
0.00224,0.060392,0.034359,0.035359
0.002539,0.04743,0.03662,0.03562
0.113455,0.176382,0.035692,0.039692
0.0387,0.095276,0.034188,0.031188
0.001453,0.057431,0.038497,0.037497
0.002044,0.05286,0.014028,0.015028
0.003136,0.036357,0.025687,0.027687
0.001872,0.047098,0.020554,0.021554
0.001429,0.057027,0.029296,0.027296
0.002499,0.068055,0.024361,0.02036
0.00215,0.049958,0.023386,0.022386
0.001978,0.073409,0.032292,0.031292
0.001551,0.046041,0.032401,0.034402
0.126942,0.201369,0.028811,0.028811
0.002256,0.041107,0.027471,0.03147
0.002028,0.052035,0.036946,0.035946
0.101859,0.140257,0.026803,0.024803
0.001408,0.053995,0.031717,0.029717
0.003034,0.060762,0.031704,0.032704
0.002048,0.042669,0.025631,0.026631
0.00256,0.026854,0.037619,0.036619
0.001853,0.05968,0.024792,0.026792
0.002525,0.04742,0.03257,0.03457
0.110949,0.171624,0.038346,0.039346
0.002182,0.065083,0.025853,0.027853
0.00143,0.039064,0.018042,0.016042
0.002145,0.058047,0.026766,0.026766
0.002515,0.041506,0.039826,0.035826
0.002077,0.027048,0.019096,0.016095
0.001708,0.054137,0.032481,0.032481
0.002244,0.051203,0.031959,0.028959
0.107754,0.158167,0.0329,0.0309
0.001501,0.057012,0.02825,0.02825
0.056529,0.11857,0.03408,0.03608
0.001547,0.049542,0.025416,0.027416
0.001586,0.031971,0.027324,0.031324
0.003047,0.075931,0.026122,0.029122
0.001432,0.03474,0.027827,0.030827
0.001908,0.048782,0.031933,0.033933
0.001772,0.051951,0.040557,0.036557
0.002127,0.059949,0.024799,0.021799
0.002854,0.04324,0.032999,0.035999
0.001863,0.074489,0.029361,0.030361
0.09644,0.12258,0.038896,0.040896
0.003979,0.040941,0.037407,0.034407
0.095704,0.145404,0.036862,0.037862
0.003185,0.044601,0.028644,0.030644
0.001597,0.058988,0.031182,0.032182
0.002012,0.04035,0.022331,0.020331
0.001984,0.077941,0.063673,0.061673
0.001387,0.051872,0.028009,0.026009
0.004599,0.063546,0.029881,0.032882
0.001738,0.037619,0.019965,0.019965
0.093895,0.130346,0.030876,0.028875
0.001637,0.057856,0.01745,0.01845
0.001848,0.049891,0.035022,0.033022
0.002368,0.063028,0.030357,0.030357
0.003119,0.06015,0.038672,0.035672
0.001944,0.053579,0.019562,0.021562
0.10359,0.143915,0.025996,0.024996
0.003026,0.064927,0.035095,0.032095
0.002274,0.057372,0.02617,0.02717
0.006867,0.056434,0.032762,0.033762
0.11179,0.154996,0.031519,0.033519
0.00193,0.052447,0.027246,0.030246
0.001645,0.056363,0.03701,0.03701
0.001574,0.058801,0.026496,0.027496
0.001472,0.062942,0.024837,0.023837
0.001812,0.064441,0.03088,0.03188
0.001923,0.048042,0.016407,0.020407
0.002098,0.049175,0.023483,0.022484
0.001956,0.030927,0.016855,0.018855
0.002123,0.038081,0.034265,0.030265
0.071466,0.12307,0.023132,0.023132
0.100231,0.153337,0.030832,0.029832
0.002236,0.041996,0.026804,0.025805
0.001424,0.060056,0.033679,0.033679
0.001733,0.036279,0.03043,0.03043
0.002582,0.035391,0.0226,0.0226
0.002306,0.040364,0.029544,0.027543
0.002371,0.048087,0.027772,0.026772
0.002276,0.079891,0.031726,0.033726
0.001685,0.06402,0.014742,0.014742
0.120312,0.173979,0.037916,0.037916
0.001768,0.0519,0.023114,0.026114
0.001485,0.056724,0.019669,0.02367
0.002219,0.053093,0.017441,0.016441
0.001496,0.051798,0.031881,0.034881
0.003412,0.03849,0.029175,0.029175
0.104076,0.157099,0.033864,0.033864
0.002453,0.034282,0.027217,0.025217
0.001817,0.03406,0.037936,0.035936
