dns,tcp,user_gateway,gateway_fx
0.003155,0.003276,0.003651,0.003651
0.030808,0.030997,0.000717,0.002717
0.001969,0.002134,0.002787,0.001787
0.001568,0.001677,0.002754,-0.000246
0.00207,0.002196,0.000638,0.003638
0.001576,0.001692,0.000526,-0.000474
0.002222,0.002409,0.001215,0.001215
0.001464,0.001727,0.003332,0.001332
0.002285,0.00253,0.000527,0.002527
0.001525,0.001794,0.001825,-0.000175
0.001701,0.001872,0.000393,0.000393
0.013428,0.01358,0.006074,0.007074
0.002348,0.002523,0.001834,0.003834
0.002546,0.002731,0.002459,0.001459
0.002199,0.002471,0.001723,0.003723
0.037399,0.03777,0.002528,0.001528
0.004126,0.004459,0.000758,-0.000242
0.002284,0.00242,0.001736,0.003737
0.002646,0.002789,0.003328,0.002328
0.00145,0.00175,0.002413,0.003413
0.001536,0.002387,0.003248,0.002248
0.044869,0.045022,0.000394,0.000394
0.002348,0.002741,0.003791,0.001791
0.00341,0.003543,-0.00028,-0.00028
0.001497,0.002637,-0.000498,0.000502
0.001863,0.002145,0.000193,0.000193
0.002368,0.002487,-3.4e-05,0.002966
0.002027,0.002395,0.003726,0.001726
0.002529,0.002668,0.002916,0.001916
0.001976,0.002128,0.00364,0.00064
0.036428,0.036791,0.001437,0.001437
0.015108,0.015235,0.001234,0.003234
0.001563,0.001936,0.000762,0.003762
0.002024,0.002191,0.001863,0.000863
0.001535,0.001692,0.001583,0.001583
0.002137,0.002429,0.003176,0.002176
0.002291,0.002422,0.003817,0.000817
0.002848,0.003124,0.004374,0.003374
0.002092,0.002473,-0.000313,0.003687
0.002688,0.002974,0.003602,0.000602
0.00174,0.001876,-0.000587,0.000413
0.038638,0.038784,-0.000415,0.002585
0.002876,0.003068,0.003825,0.000826
0.003146,0.003409,0.002751,0.002751
0.002105,0.002378,0.000378,0.001378
0.063148,0.063386,0.000405,0.001405
0.002635,0.002767,0.002485,0.003485
0.003312,0.003438,-0.000129,0.002871
0.002332,0.00247,0.001032,0.004032
0.002146,0.002321,0.00351,-0.00049
0.001506,0.001662,0.000444,0.002444
0.042209,0.042543,1.2e-05,0.004012
0.002816,0.00297,0.00069,0.00269
0.00214,0.002428,0.00234,0.00134
0.001593,0.001851,-0.000473,0.001527
0.00226,0.002528,0.000213,0.001213
0.001505,0.001628,-0.000456,0.002544
0.001785,0.002238,0.001986,0.000986
0.00283,0.002949,0.001423,0.000423
0.002129,0.002256,-0.000352,0.001648
0.043353,0.043578,0.004113,0.000113
0.014177,0.014321,-0.000385,0.002615
0.002091,0.002223,0.003585,0.000584
0.001859,0.001989,0.000856,0.000856
0.002275,0.002422,0.004455,0.001455
0.001738,0.001872,0.000438,0.000438
0.001636,0.001868,-0.000168,0.000832
0.002374,0.002557,-0.000218,0.002782
0.001908,0.00208,-0.000353,0.002647
0.001836,0.002117,0.000851,0.001851
0.002222,0.002553,0.000516,0.001516
0.032944,0.033272,0.012234,0.010234
0.003615,0.003723,-0.00044,0.000561
0.002782,0.002995,0.000798,0.001798
0.001455,0.001584,0.001715,-0.000285
0.045084,0.045332,0.004312,0.001312
0.003118,0.003406,0.003574,0.002574
0.003086,0.003338,0.003498,0.001498
0.001879,0.002157,0.004076,0.004076
0.002285,0.002595,0.001328,0.001328
0.003041,0.003349,0.003435,0.001435
0.055436,0.05577,0.002619,0.002619
0.00216,0.002446,0.003646,0.001646
0.001608,0.001722,0.000654,0.001654
0.003325,0.003935,0.001507,-0.000494
0.002024,0.002184,0.005548,0.004548
0.002338,0.002508,-9.9e-05,0.001901
0.002553,0.002686,0.003848,-0.000152
0.003383,0.003862,0.00051,0.00251
0.002361,0.002493,-0.000112,0.001888
0.049444,0.049668,0.004219,0.001219
0.029855,0.030489,0.008906,0.007906
0.002924,0.003293,0.001755,-0.000245
0.003974,0.004131,0.003693,0.002693
0.002047,0.002214,0.002646,0.003646
0.003282,0.003421,0.002739,0.001739
0.001505,0.001621,0.001564,0.002564
0.002026,0.002212,0.002841,0.003841
0.00153,0.001853,0.004306,0.002306
0.001855,0.00213,0.000428,0.000428
0.006642,0.006903,-0.000642,0.003358
0.050874,0.051164,0.003596,0.001596
0.002094,0.002615,0.001417,0.000417
0.001967,0.002384,0.001887,0.002887
0.002351,0.002499,0.001896,0.002896
0.042799,0.042953,0.001674,0.001674
0.002324,0.002606,-0.00044,0.00056
0.002912,0.003194,0.000905,0.003905
0.002277,0.002475,0.001387,0.003387
0.011576,0.011768,0.001491,0.000491
0.002198,0.002344,0.000901,0.002901
0.055235,0.055484,0.002093,0.002093
0.002014,0.00215,0.003461,0.003461
0.001883,0.002032,0.000139,0.001139
0.002342,0.002529,0.002798,-0.000202
0.00249,0.00268,0.003772,-0.000228
0.002163,0.002433,0.00377,0.00177
0.002127,0.002679,-6.8e-05,0.002932
0.00257,0.002775,0.000148,0.001148
0.001921,0.002056,-0.000241,-0.000241
