dns,tcp,user_gateway,gateway_fx
0.002325,0.002638,0.002642,0.001643
0.001859,0.002051,0.003529,0.001529
0.003199,0.00336,0.003204,0.002204
0.002137,0.002277,0.001752,0.003752
0.001895,0.002048,0.001902,0.003902
0.001501,0.001631,-0.000692,0.001308
0.002123,0.002293,0.001703,0.000703
0.001843,0.002006,0.001874,0.000874
0.00195,0.002093,0.000106,0.004106
0.001866,0.001994,0.001127,0.003127
0.014972,0.01509,0.003567,0.000567
0.001764,0.002023,0.002669,0.001669
0.002231,0.002732,-0.000345,0.003655
0.002077,0.002244,0.004192,0.004192
0.002298,0.002434,0.000754,0.002754
0.031957,0.032107,0.00366,0.00266
0.003903,0.004084,0.000823,0.000823
0.002931,0.003133,0.003461,0.000461
0.00213,0.002278,0.003107,0.000107
0.001544,0.001796,-0.000659,0.000341
0.010565,0.010766,0.000699,0.000699
0.002291,0.00243,0.000408,0.002408
0.001679,0.001871,0.001768,0.000768
0.001487,0.001804,-0.000367,0.001633
0.002652,0.00293,0.003817,0.000817
0.001605,0.001801,-0.000507,0.001493
0.002638,0.002786,0.001752,0.003752
0.002429,0.002699,0.000309,0.002309
0.002251,0.002371,0.001645,-0.000355
0.002127,0.002333,-8e-05,0.00192
0.026947,0.02727,0.002337,0.003337
0.017066,0.017216,0.003631,0.00063
0.00284,0.002985,0.003181,0.001181
0.002607,0.002862,0.002365,0.001365
0.002403,0.002735,0.001573,0.000573
0.001527,0.001658,0.001618,0.000618
0.002304,0.002431,0.000711,0.001711
0.001894,0.002053,0.003523,0.003523
0.001503,0.001625,-0.000429,-0.000429
0.001598,0.001772,-0.000355,-0.000355
0.001442,0.001568,0.001411,0.001411
0.01236,0.012499,0.002718,-0.000282
0.002648,0.002989,0.001858,0.000858
0.001725,0.001851,0.003335,0.001335
0.001515,0.001651,0.000185,0.001185
0.026878,0.027019,0.006977,0.005977
0.001695,0.002018,0.000193,0.004193
0.002447,0.002573,0.001938,0.001938
0.002161,0.002458,0.001723,0.001723
0.002136,0.002443,0.003162,0.004162
0.003407,0.003556,0.002618,0.000617
0.011203,0.011347,-0.000619,-0.000619
0.002009,0.00213,-0.000705,0.003295
0.002192,0.002455,-0.000394,0.000606
0.001544,0.001836,0.001236,-0.000764
0.001578,0.001718,0.002616,0.000616
0.002785,0.002949,0.000925,0.000925
0.002384,0.002513,0.002909,0.002909
0.002239,0.002569,0.000683,0.001683
0.002458,0.002856,0.00077,0.00177
0.026013,0.026196,0.003466,0.003466
0.015956,0.01612,-0.000339,0.002661
0.003317,0.003518,0.001621,0.002621
0.002412,0.002538,0.003737,0.000737
0.001936,0.002068,0.001838,0.002838
0.004001,0.004532,0.003717,0.000717
0.001901,0.002079,-0.000569,0.000431
0.002033,0.002291,-0.00044,0.002561
0.001807,0.002108,0.000634,0.000634
0.002064,0.002232,0.003714,0.001715
0.001846,0.001991,0.002526,-0.000474
0.013582,0.013997,0.000722,0.003722
0.001681,0.001933,-0.000481,0.00252
0.002074,0.002212,0.000397,0.003397
0.001875,0.002016,0.003518,0.002518
0.030834,0.031125,-0.000562,0.003438
0.001618,0.001997,0.001316,0.002315
0.002079,0.002205,0.001859,-0.000141
0.001946,0.00226,0.000856,-0.000144
0.002431,0.002563,-0.000329,0.003671
0.002095,0.00226,0.002597,0.000597
0.014248,0.014462,0.003713,0.000713
0.001596,0.001869,0.000533,0.002533
0.001958,0.002224,0.002998,0.003998
0.002049,0.002401,0.00367,-0.00033
0.001482,0.001611,0.000512,-0.000489
0.001807,0.001975,-5.1e-05,0.003949
0.002638,0.002846,0.000575,0.002575
0.002037,0.002387,0.003422,0.004422
0.002428,0.002595,-1e-05,0.00399
0.025958,0.026108,0.00741,0.00841
0.00875,0.009082,0.000319,0.000319
0.001947,0.002147,0.003706,0.001706
0.002024,0.002203,0.00059,0.00159
0.001493,0.001621,0.002603,-0.000397
0.001713,0.001841,0.002605,0.001605
0.002681,0.002956,0.00169,0.00169
0.001592,0.001914,2.2e-05,0.001022
0.002597,0.002767,0.000697,-0.000303
0.005851,0.00643,0.00277,0.00077
0.001543,0.001686,0.002761,0.003761
0.016322,0.016526,0.001484,0.002484
0.002322,0.002611,0.003442,-0.000558
0.001564,0.001845,0.004471,0.004471
0.001727,0.002035,0.002979,0.000979
0.03505,0.035233,0.003792,0.002792
0.001496,0.001631,0.001334,0.001334
0.001514,0.001648,0.000639,0.003639
0.002493,0.002765,0.00232,0.00032
0.003211,0.0035,0.00429,0.00429
0.001628,0.001873,0.001239,-0.000761
0.014016,0.01443,0.00078,0.00278
0.001861,0.001989,-0.00066,-0.00066
0.002735,0.002875,0.001186,0.000186
0.001555,0.001681,0.003346,0.003346
0.002452,0.002593,0.000989,0.003989
0.001833,0.001957,0.003296,0.001297
0.002723,0.002865,0.003072,0.001072
0.001515,0.001675,-0.000698,0.003302
0.002263,0.002404,0.00257,0.00257
