response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1323,0.1232,0.1222,0.0013,0.0077,0.0001,200,0.0095
0.1344,0.1224,0.1223,0.0001,0.0118,0.0001,200,0.0102
0.1384,0.1274,0.1234,0.0009,0.0100,0.0000,200,0.0076
0.1373,0.1230,0.1223,0.0005,0.0136,0.0001,200,0.0097
0.1393,0.1256,0.1222,0.0007,0.0117,0.0000,200,0.0077
0.1424,0.1291,0.1232,0.0001,0.0131,0.0001,200,0.0073
0.1403,0.1233,0.1221,0.0016,0.0154,0.0000,200,0.0095
0.1399,0.1228,0.1223,0.0002,0.0169,0.0000,200,0.0099
0.1429,0.1293,0.1233,0.0003,0.0132,0.0000,200,0.0071
0.1410,0.1241,0.1222,0.0014,0.0155,0.0000,200,0.0091
0.1464,0.1408,0.1342,0.0001,0.0055,0.0000,200,0.0047
0.1475,0.0000,0.1268,0.0000,0.0058,0.0000,200,0.0037
0.1445,0.1347,0.1234,0.0001,0.0097,0.0000,200,0.0069
0.1445,0.1278,0.1234,0.0010,0.0157,0.0001,200,0.0075
0.1484,0.0000,0.1272,0.0000,0.0074,0.0000,200,0.0037
0.1483,0.1286,0.1280,0.0001,0.0195,0.0000,200,0.0041
0.1485,0.0000,0.1276,0.0000,0.0065,0.0000,200,0.0040
0.1462,0.1349,0.1234,0.0002,0.0111,0.0000,200,0.0067
0.1438,0.1235,0.1222,0.0018,0.0185,0.0000,200,0.0093
0.1603,0.0000,0.1439,0.0000,0.0140,0.0001,200,0.0062
0.1615,0.0000,0.1452,0.0000,0.0154,0.0000,200,0.0051
0.1603,0.0000,0.0000,0.0000,0.0136,0.0001,200,0.0063
0.1621,0.0000,0.1342,0.0000,0.0167,0.0000,200,0.0046
0.1627,0.0000,0.1279,0.0001,0.0197,0.0000,200,0.0041
0.1620,0.0000,0.1472,0.0000,0.0154,0.0000,200,0.0049
0.1567,0.1393,0.1197,0.0003,0.0168,0.0004,200,0.0103
0.1625,0.0000,0.1342,0.0000,0.0170,0.0000,200,0.0045
0.1628,0.1410,0.1342,0.0001,0.0215,0.0000,200,0.0043
0.1630,0.1416,0.1282,0.0001,0.0213,0.0000,200,0.0042
0.1611,0.0000,0.1606,0.0000,0.0143,0.0000,200,0.0064
0.1632,0.0000,0.1284,0.0000,0.0166,0.0000,200,0.0043
