response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.1072,0.0992,0.0979,0.0001,0.0048,0.0001,200,0.0052
0.1081,0.0989,0.0984,0.0004,0.0087,0.0001,200,0.0081
0.1126,0.1006,0.0987,0.0001,0.0086,0.0000,200,0.0038
0.1106,0.1010,0.1007,0.0003,0.0092,0.0000,200,0.0059
0.1093,0.0999,0.0983,0.0001,0.0092,0.0001,200,0.0079
0.1106,0.1010,0.1007,0.0000,0.0094,0.0001,200,0.0073
0.1116,0.1045,0.1029,0.0002,0.0068,0.0000,200,0.0074
0.1151,0.0000,0.1007,0.0007,0.0071,0.0000,200,0.0054
0.1133,0.1013,0.1010,0.0014,0.0105,0.0000,200,0.0074
0.1127,0.1022,0.0984,0.0001,0.0102,0.0002,200,0.0080
0.1160,0.1007,0.0996,0.0000,0.0142,0.0000,200,0.0060
0.1165,0.0000,0.1007,0.0000,0.0058,0.0000,200,0.0056
0.1175,0.0000,0.1007,0.0000,0.0067,0.0000,200,0.0057
0.1177,0.0000,0.0983,0.0000,0.0062,0.0000,200,0.0058
0.1183,0.0000,0.1001,0.0000,0.0062,0.0000,200,0.0059
0.1207,0.0000,0.1007,0.0000,0.0098,0.0000,200,0.0058
0.1199,0.0000,0.1009,0.0000,0.0063,0.0000,200,0.0072
0.1218,0.0000,0.0998,0.0000,0.0098,0.0000,200,0.0071
0.1266,0.0000,0.0980,0.0000,0.0059,0.0000,200,0.0037
0.1275,0.0000,0.0990,0.0000,0.0077,0.0000,200,0.0038
0.1294,0.0000,0.0989,0.0000,0.0098,0.0000,200,0.0037
0.1250,0.0000,0.0986,0.0000,0.0110,0.0000,200,0.0081
0.1249,0.0000,0.0981,0.0000,0.0067,0.0000,200,0.0083
0.1262,0.0000,0.1009,0.0000,0.0128,0.0000,200,0.0072
0.1261,0.0000,0.1011,0.0000,0.0122,0.0004,200,0.0073
0.1263,0.0000,0.0982,0.0000,0.0056,0.0000,200,0.0083
0.1326,0.0000,0.0982,0.0000,0.0060,0.0000,200,0.0037
0.1292,0.0000,0.0983,0.0000,0.0147,0.0000,200,0.0077
0.0203,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.1172
0.0216,0.0000,0.0000,0.0000,0.0046,0.0000,200,0.1165
0.1348,0.0000,0.0982,0.0000,0.0056,0.0000,200,0.0037
0.1365,0.0000,0.0981,0.0000,0.0131,0.0000,200,0.0037
0.0282,0.0000,0.0000,0.0000,0.0072,0.0003,200,0.1124
0.0220,0.0000,0.0000,0.0000,0.0061,0.0000,200,0.1205
0.0264,0.0000,0.0000,0.0000,0.0089,0.0006,200,0.1163
0.0249,0.0000,0.0000,0.0000,0.0081,0.0000,200,0.1179
0.0267,0.0000,0.0000,0.0000,0.0096,0.0000,200,0.1162
0.0232,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.1207
0.0224,0.0000,0.0000,0.0000,0.0068,0.0000,200,0.1221
0.0245,0.0000,0.0000,0.0000,0.0084,0.0000,200,0.1221
0.0257,0.0000,0.0000,0.0000,0.0095,0.0007,200,0.1232
