dns,tcp,user_gateway,gateway_fx
0.003437,0.000328,0.003766,0.000234
0.002249,0.069179,0.058849,0.058849
0.002872,0.081354,0.059191,0.063191
0.001814,0.083826,0.070145,0.070145
0.01119,0.060417,0.078052,0.076052
0.154073,0.071973,0.08154,0.077539
0.001836,0.068948,0.082861,0.084861
0.001992,0.055215,0.074923,0.074923
0.002727,0.069876,0.068312,0.070312
0.161622,0.074522,0.081528,0.077528
0.002446,0.066638,0.064158,0.062158
0.001899,0.061565,0.089394,0.089394
0.002357,0.067081,0.089206,0.087206
0.001528,0.076919,0.06987,0.07187
0.001457,0.069606,0.075292,0.071292
0.00259,0.076832,0.051296,0.055296
0.003631,0.058658,0.061426,0.057425
0.00255,0.058264,0.067415,0.063414
0.143936,0.090509,0.070531,0.066531
0.145758,0.08839,0.08151,0.08551
0.001828,0.056678,0.054578,0.056578
0.001575,0.07777,0.07703,0.075029
0.002754,0.052534,0.07254,0.07454
0.001689,0.073424,0.056607,0.058607
0.002319,0.084472,0.061068,0.061068
0.002222,0.077076,0.073325,0.071325
0.001504,0.05201,0.073186,0.069185
0.185047,0.060512,0.074313,0.076313
0.002248,0.066167,0.085965,0.085965
0.002226,0.063947,0.061668,0.065668
0.001679,0.058126,0.093652,0.089652
0.001664,0.079854,0.06507,0.06907
0.002518,0.095385,0.075099,0.075099
0.150957,0.067668,0.073813,0.073813
0.003161,0.082843,0.068604,0.066604
0.001664,0.063959,0.070815,0.074815
0.065421,0.072257,0.077709,0.075709
0.001814,0.064542,0.080438,0.082438
0.002148,0.070995,0.080061,0.078061
0.001843,0.07068,0.075452,0.073452
0.002347,0.075884,0.084502,0.086502
0.00209,0.072705,0.077716,0.079716
0.003312,0.055303,0.07953,0.07753
0.001678,0.089988,0.064438,0.066438
0.001381,0.066414,0.060578,0.062578
0.162391,0.07712,0.083332,0.081332
0.003208,0.049996,0.074633,0.074633
0.118791,0.076489,0.080448,0.084448
0.002857,0.050945,0.067134,0.067134
0.001934,0.070743,0.064364,0.068364
0.001441,0.086292,0.066894,0.066894
0.002509,0.073164,0.068275,0.066275
0.002355,0.059714,0.06143,0.06543
0.001492,0.069821,0.073188,0.071188
0.144672,0.095466,0.066979,0.068979
0.001755,0.062972,0.073301,0.075301
0.002867,0.070903,0.0773,0.0793
0.002237,0.067043,0.076942,0.080942
0.002166,0.063246,0.058283,0.054283
0.002771,0.057178,0.08156,0.08156
0.002112,0.094537,0.079733,0.079733
0.158598,0.070012,0.081378,0.077378
0.001491,0.073367,0.078413,0.080413
0.068485,0.052792,0.079049,0.075049
0.002629,0.050212,0.079668,0.077668
0.002084,0.069259,0.079596,0.075596
0.002,0.064255,0.071354,0.073354
0.002254,0.088244,0.079577,0.083577
0.00226,0.058243,0.070293,0.074293
0.003657,0.066732,0.064024,0.062024
0.001516,0.056207,0.093571,0.095571
0.002673,0.072009,0.072331,0.068331
0.151777,0.092992,0.070234,0.074234
0.002629,0.064815,0.073885,0.071885
0.001709,0.09117,0.073974,0.073974
0.161065,0.067478,0.075732,0.071732
0.001565,0.086633,0.057066,0.059066
0.002574,0.060912,0.075095,0.075095
0.002213,0.068617,0.080413,0.084413
0.003533,0.067327,0.059409,0.061409
0.002279,0.062901,0.085119,0.087119
0.146583,0.091961,0.072779,0.072779
0.001973,0.079967,0.082213,0.086213
0.001909,0.066648,0.084125,0.080125
0.001436,0.059624,0.086216,0.082215
0.001543,0.067014,0.067679,0.069679
0.001771,0.088877,0.07046,0.07246
0.002394,0.064162,0.071656,0.075657
0.001782,0.068906,0.151066,0.147066
0.157541,0.081167,0.065838,0.069838
0.096663,0.049798,0.062886,0.064886
0.001621,0.068485,0.065932,0.069932
0.003439,0.05571,0.080157,0.080157
0.001505,0.07633,0.06972,0.07172
0.002009,0.059834,0.068873,0.072873
0.001441,0.062189,0.0884,0.0924
0.001923,0.077608,0.06835,0.06835
0.001892,0.0717,0.072641,0.076642
0.001915,0.080697,0.075976,0.071975
0.126156,0.074916,0.069101,0.065101
0.001623,0.09633,0.071052,0.069052
0.001854,0.07361,0.075564,0.077564
0.001798,0.052068,0.075623,0.077623
0.165033,0.064273,0.064679,0.068679
0.002503,0.079777,0.059924,0.061925
0.003696,0.05932,0.065957,0.069957
0.002432,0.065243,0.078623,0.074623
0.001655,0.05177,0.071779,0.069779
0.116875,0.064852,0.073667,0.071667
0.00249,0.085162,0.081651,0.079651
0.00332,0.049261,0.064677,0.066678
0.001577,0.074112,0.070316,0.074316
0.002355,0.071146,0.085442,0.081442
0.001666,0.057674,0.076443,0.076443
0.001494,0.059355,0.082902,0.080902
0.001755,0.077167,0.0668,0.0648
0.002464,0.083197,0.080107,0.076107
0.147274,0.071036,0.079327,0.077327
0.056527,0.066774,0.07211,0.07211
0.00142,0.046631,0.07142,0.07342
