dns,tcp,user_gateway,gateway_fx
0.003533,0.000322,0.00281,0.007217
0.001798,0.086611,0.063793,0.007689
0.228534,0.088657,0.10111,0.006688
0.002719,0.063427,0.115554,0.005721
0.002944,0.124871,0.075361,0.005101
0.002129,0.116376,0.118277,0.007893
0.001972,0.095247,0.084521,0.005963
0.002727,0.10148,0.101543,0.005961
0.001458,0.090551,0.104275,0.007891
0.207558,0.085564,0.097987,0.005041
0.001401,0.103375,0.084306,0.005275
0.003835,0.109087,0.11044,0.005322
0.002296,0.107766,0.10133,0.00755
0.001438,0.114503,0.117316,0.005127
0.00239,0.070475,0.103741,0.006488
0.002425,0.091169,0.104166,0.007156
0.233823,0.127267,0.084079,0.006395
0.002492,0.11473,0.06361,0.006623
0.091832,0.104872,0.118134,0.006021
0.00347,0.128102,0.098222,0.007251
0.001677,0.097801,0.064332,0.005082
0.002678,0.084237,0.113124,0.005943
0.001367,0.089455,0.124821,0.005225
0.003779,0.112082,0.110798,0.006553
0.001643,0.114388,0.069954,0.006291
0.001576,0.120584,0.112529,0.007848
0.001576,0.106412,0.117997,0.005667
0.197587,0.133711,0.095024,0.005601
0.003169,0.125248,0.103622,0.006461
0.001443,0.094022,0.111992,0.006787
0.149136,0.086433,0.112783,0.007244
0.002905,0.086614,0.100528,0.007137
0.001645,0.076484,0.102733,0.005877
0.001894,0.106108,0.101588,0.006698
0.001517,0.07324,0.10156,0.005943
0.003451,0.095399,0.101746,0.00545
0.222627,0.098851,0.103966,0.005555
0.0022,0.107382,0.09398,0.005923
0.002144,0.075571,0.092604,0.007439
0.002201,0.10113,0.115918,0.005831
0.001416,0.124464,0.080649,0.007391
0.002293,0.11149,0.110252,0.006354
0.002059,0.066923,0.130707,0.006839
0.003071,0.128426,0.091431,0.006129
0.217987,0.074269,0.095001,0.007498
0.102097,0.0923,0.102572,0.006009
0.002188,0.092037,0.129722,0.006258
0.001938,0.072053,0.123932,0.006005
0.002241,0.130787,0.109182,0.007643
0.00221,0.098137,0.086609,0.006304
0.001683,0.082709,0.071945,0.005035
0.001823,0.094101,0.105348,0.005795
0.001777,0.098874,0.096944,0.006261
0.002722,0.130345,0.097132,0.006667
0.204537,0.111945,0.12963,0.006122
0.001495,0.100416,0.102246,0.006986
0.002654,0.089588,0.07495,0.007355
0.001654,0.071579,0.128351,0.007201
0.236863,0.076847,0.117996,0.006231
0.028869,0.118647,0.086134,0.006828
0.001946,0.071149,0.070546,0.007102
0.002827,0.111388,0.114318,0.00743
0.001351,0.096024,0.088998,0.005315
0.207232,0.089223,0.100424,0.005067
0.002404,0.099215,0.072054,0.005634
0.002458,0.089608,0.095672,0.005276
0.001703,0.136514,0.091667,0.007249
0.001901,0.122875,0.083585,0.007896
0.004175,0.119879,0.085613,0.005491
0.001903,0.073397,0.111648,0.007854
0.001966,0.136933,0.099978,0.00718
0.001958,0.088343,0.070995,0.005666
0.213795,0.119658,0.082495,0.005337
0.104118,0.075469,0.118452,0.005799
0.001891,0.106154,0.090982,0.005395
0.002449,0.106728,0.11053,0.00784
0.001747,0.084009,0.087199,0.005244
0.002046,0.108527,0.078761,0.007598
0.001778,0.08841,0.07421,0.00722
0.002339,0.098398,0.108329,0.005127
0.00177,0.088624,0.115468,0.007607
0.001523,0.124877,0.072868,0.006791
0.001537,0.093924,0.094436,0.00558
0.188383,0.089698,0.114902,0.005681
0.002803,0.06991,0.091278,0.005429
0.002241,0.105366,0.077322,0.007942
0.220327,0.09924,0.139304,0.006334
0.001866,0.109001,0.083767,0.005742
0.002454,0.083045,0.088675,0.007727
0.001881,0.084818,0.102337,0.006838
0.002629,0.086534,0.117804,0.006693
0.001658,0.122009,0.09582,0.007739
0.225373,0.116435,0.111665,0.006893
0.002242,0.105873,0.077395,0.005672
0.003564,0.091768,0.089952,0.007627
0.002175,0.074222,0.112572,0.007785
0.001852,0.088967,0.120042,0.007024
0.003179,0.094358,0.096782,0.005897
0.002185,0.108238,0.099438,0.006582
0.00145,0.098263,0.095248,0.005079
0.207908,0.107571,0.067985,0.006688
0.130539,0.091932,0.111239,0.006323
0.003759,0.11723,0.114526,0.006393
0.003024,0.084287,0.107007,0.006861
0.00193,0.112341,0.092576,0.007435
0.001741,0.108144,0.107124,0.007224
0.001738,0.131119,0.095874,0.006144
0.00187,0.08439,0.107832,0.00638
0.002586,0.111491,0.092612,0.006202
0.002719,0.101563,0.125197,0.007681
0.211059,0.091681,0.066132,0.00765
0.002104,0.088952,0.070413,0.005823
0.003626,0.116636,0.111412,0.006591
0.001648,0.08656,0.123975,0.007654
0.22302,0.069179,0.088571,0.005487
0.001971,0.132807,0.095536,0.007256
0.002102,0.08086,0.098075,0.006204
0.001448,0.101155,0.079661,0.00648
0.001991,0.119922,0.118466,0.007746
0.190805,0.108195,0.082173,0.005949
