dns,tcp,user_gateway,gateway_fx
0.003222,0.00048,0.001731,0.00529
0.001639,0.050905,0.029072,0.005247
0.001849,0.048858,0.04413,0.007625
0.001458,0.040037,0.050833,0.007505
0.001917,0.064494,0.050259,0.007146
0.001826,0.055576,0.048607,0.00552
0.00198,0.045855,0.063144,0.006222
0.002334,0.033048,0.036083,0.006914
0.001634,0.056743,0.043853,0.007347
0.002263,0.050057,0.045846,0.006903
0.100053,0.043369,0.057673,0.007785
0.001398,0.033474,0.049991,0.006084
0.002177,0.054684,0.064677,0.006794
0.1162,0.06012,0.060439,0.006896
0.001613,0.058818,0.05671,0.005692
0.001469,0.060896,0.029539,0.006155
0.002064,0.054927,0.050243,0.005088
0.001586,0.069462,0.031894,0.006139
0.001964,0.064906,0.047438,0.005895
0.001592,0.033939,0.038753,0.007532
0.10607,0.070714,0.04854,0.007573
0.001408,0.060949,0.054094,0.006624
0.002189,0.071636,0.066007,0.005271
0.001956,0.048332,0.066721,0.005386
0.001685,0.072048,0.02553,0.007812
0.004634,0.041457,0.042292,0.005761
0.002687,0.055226,0.033737,0.00585
0.114589,0.052564,0.053482,0.005528
0.002032,0.057225,0.056229,0.006601
0.001595,0.037175,0.05821,0.005926
0.047424,0.029378,0.052418,0.006572
0.002306,0.075975,0.049815,0.006832
0.001925,0.044657,0.024487,0.005523
0.001749,0.060583,0.040598,0.007413
0.001498,0.030799,0.066417,0.005252
0.002908,0.041822,0.047513,0.006395
0.002765,0.061666,0.028164,0.00538
0.00162,0.064338,0.063566,0.006248
0.002147,0.038012,0.064534,0.006369
0.016877,0.077097,0.047044,0.00692
0.103121,0.038684,0.064709,0.005826
0.001755,0.056886,0.035672,0.006679
0.093408,0.056563,0.046027,0.007114
0.001759,0.04765,0.051347,0.005292
0.002263,0.054284,0.042651,0.00517
0.002226,0.03925,0.040343,0.005832
0.003015,0.056668,0.046624,0.00681
0.001944,0.036801,0.026098,0.007439
0.001604,0.044448,0.043182,0.007163
0.001483,0.04632,0.054279,0.007321
0.084081,0.05454,0.040998,0.00516
0.003391,0.043975,0.059337,0.006062
0.003404,0.039454,0.058956,0.006409
0.013628,0.064225,0.01839,0.007436
0.001767,0.063702,0.068131,0.005338
0.002018,0.052555,0.047908,0.007807
0.001724,0.052003,0.044226,0.007091
0.101337,0.053129,0.038191,0.007576
0.002285,0.042709,0.042906,0.007897
0.004068,0.043367,0.044879,0.007941
0.060772,0.04796,0.058736,0.007149
0.003195,0.052681,0.059611,0.005899
0.002221,0.05004,0.021762,0.007296
0.001854,0.051005,0.059276,0.00645
0.005241,0.038626,0.043826,0.007506
0.00149,0.054996,0.051622,0.00632
0.002235,0.051189,0.044015,0.00738
0.001688,0.038263,0.039999,0.006817
0.003007,0.05282,0.059406,0.00519
0.001601,0.045745,0.030259,0.0061
0.108841,0.051657,0.051299,0.006917
0.002212,0.041435,0.044921,0.007401
0.114537,0.047402,0.032308,0.00565
0.001593,0.04527,0.04329,0.00699
0.002364,0.034477,0.061532,0.007159
0.001995,0.049458,0.059683,0.006502
0.001413,0.056033,0.072009,0.00517
0.002085,0.04982,0.029314,0.007279
0.002081,0.052246,0.039942,0.007989
0.001402,0.067266,0.055035,0.006827
0.112863,0.041327,0.039045,0.005144
0.014758,0.057953,0.040736,0.007358
0.002028,0.057666,0.062008,0.005401
0.002036,0.060746,0.062092,0.006064
0.002069,0.057785,0.050143,0.007635
0.003317,0.071485,0.038602,0.006951
0.003827,0.066107,0.042127,0.006601
0.106584,0.044529,0.046419,0.005428
0.00235,0.065047,0.047462,0.007602
0.001896,0.043338,0.041122,0.005978
0.055621,0.029718,0.030434,0.00618
0.002955,0.061699,0.055385,0.005626
0.001714,0.052496,0.046457,0.007343
0.002396,0.0499,0.061918,0.006058
0.0017,0.034475,0.06563,0.005768
0.00203,0.037043,0.028675,0.005431
0.001554,0.053329,0.052027,0.006947
0.002881,0.062016,0.038291,0.00591
0.002323,0.030791,0.037417,0.006096
0.002361,0.045999,0.063473,0.005627
0.106584,0.051805,0.024102,0.007625
0.001783,0.054192,0.050672,0.007662
0.127685,0.062366,0.032447,0.005321
0.002724,0.034977,0.052033,0.007696
0.001638,0.064919,0.037472,0.006801
0.002104,0.060332,0.039274,0.006588
0.002158,0.064694,0.053201,0.007503
0.001353,0.063814,0.064851,0.006148
0.001871,0.037794,0.053117,0.006649
0.001818,0.066933,0.043314,0.006026
0.097353,0.037747,0.053384,0.007362
0.0021,0.054995,0.066244,0.006859
0.001691,0.03192,0.05912,0.007792
0.001912,0.067843,0.059195,0.005512
0.001721,0.065078,0.044391,0.007208
0.002866,0.062243,0.042414,0.007437
0.09096,0.042483,0.048969,0.005518
0.00177,0.056894,0.022548,0.007157
0.002329,0.043856,0.050769,0.007786
0.001413,0.041584,0.127371,0.005532
