dns,tcp,user_gateway,gateway_fx
0.002772,0.000181,0.002599,0.002599
0.00221,0.000147,0.003528,0.000473
0.0025,0.000145,0.003449,0.000552
0.001573,0.000176,0.001987,0.001987
0.003167,0.000371,0.000405,0.002405
0.00236,0.000123,0.002538,0.000538
0.002353,0.000262,0.002974,0.000974
0.001559,0.000247,0.00247,0.00047
0.003186,0.000328,0.002296,0.000296
0.00282,0.000139,0.003515,0.000485
0.012797,0.000178,0.002969,0.000969
0.001518,0.000274,0.001965,0.001965
0.002248,0.000257,0.002622,0.000622
0.001466,0.000121,0.002586,0.000586
0.001771,0.000118,0.003527,0.000473
0.030542,0.000159,0.002423,0.000423
0.00197,0.000119,0.000563,0.002563
0.001574,0.00012,0.003669,0.000331
0.001377,0.000257,0.002175,0.000175
0.002762,0.000147,0.002651,0.000651
0.012496,0.000162,0.00275,0.00075
0.001763,0.000117,0.001011,0.003011
0.001799,0.000122,0.000364,0.002364
0.002274,0.000347,0.002406,0.000406
0.002329,0.000313,0.000487,0.002486
0.00169,0.00016,0.002997,0.000996
0.002907,0.000142,0.001584,0.001584
0.001343,0.000115,0.00241,0.00041
0.002907,0.000309,0.000806,0.002806
0.002343,0.000153,0.002275,0.000275
0.024189,0.000449,0.009385,0.005385
0.014966,0.000199,0.002809,0.000809
0.001754,0.000139,0.003347,0.000653
0.001885,0.000272,0.002723,0.000723
0.001943,0.000188,0.00291,0.00091
0.001929,0.000258,0.003577,0.000422
0.002488,0.000127,0.000534,0.002534
0.002347,0.000115,0.000601,0.002601
0.001987,0.000268,0.002365,0.000365
0.002449,0.000121,0.001457,0.003457
0.003433,0.000286,0.002401,0.000401
0.011961,0.000123,0.001522,0.001522
0.001596,0.000369,0.001284,0.001284
0.00153,0.000289,0.002791,0.000791
0.003091,0.000213,0.000889,0.002889
0.027685,0.000157,0.002432,0.000432
0.00151,0.00014,0.000134,0.004134
0.001452,0.00062,0.00241,0.00041
0.002787,0.000155,0.002778,0.000778
0.002319,0.000128,0.001777,0.001777
0.002205,0.000127,0.002527,0.000527
0.019623,0.000182,0.002416,0.000416
0.002203,0.000119,0.001433,0.001433
0.002376,0.000122,0.000569,0.002569
0.002007,0.000118,0.003304,0.001303
0.003647,0.000158,0.001785,0.001785
0.002372,0.000121,0.003713,0.000287
0.003136,0.000124,0.003272,0.000728
0.001521,0.000126,0.003498,0.000502
0.001416,0.000126,0.002432,0.000432
0.024209,0.000344,0.0027,0.0007
0.016788,0.000206,0.004051,5.1e-05
0.001407,0.000119,0.037296,0.035296
0.001888,0.00012,0.000228,0.002228
0.001699,0.000111,0.000331,0.004331
0.001881,0.000215,0.000656,0.002655
0.001815,0.000246,0.000532,0.002531
0.002499,0.000166,0.003641,0.00036
0.002084,0.000287,0.00379,0.00021
0.002121,0.000219,0.001776,0.001776
0.001898,0.000179,0.002805,0.000805
0.011265,0.000252,0.001615,0.001615
0.00242,0.000133,0.003595,0.000404
0.001847,0.000145,0.003849,0.000151
0.002113,0.00017,0.001328,0.003328
0.023872,0.00017,0.00395,5e-05
0.002178,0.000144,0.003927,7.4e-05
0.002475,0.000575,0.000643,0.002644
0.001984,0.000287,0.001406,0.001406
0.001411,0.000148,0.001408,0.001408
0.003171,0.000245,0.001918,0.001918
0.011858,0.000239,0.002629,0.000629
0.001433,0.000141,0.001496,0.001496
0.001555,0.000276,0.002547,0.000547
0.001954,0.00017,0.002437,0.000437
0.001659,0.000131,0.000721,0.002721
0.002425,0.000142,0.002706,0.000705
0.001444,0.000282,0.002276,0.000276
0.002707,0.000157,0.000767,0.002767
0.001426,0.000127,0.001534,0.001534
0.029246,0.00047,0.005634,0.001634
0.012711,0.000162,0.002333,0.002333
0.001516,0.000135,0.00023,0.00223
0.002012,0.000285,0.002464,0.000463
0.002777,0.000132,0.000939,0.002939
0.001928,0.000255,0.003403,0.000597
0.001681,0.000117,0.001783,0.001783
0.001952,0.000777,0.000454,0.002455
0.002578,0.000145,0.001125,0.003125
0.001768,0.000152,0.000869,0.002869
0.002191,0.000124,0.004341,0.000341
0.009757,0.000127,0.003665,0.000335
0.00184,0.000134,0.001841,0.001841
0.001822,0.000263,0.003481,0.000519
0.001881,0.00012,0.000798,0.004797
0.030259,0.000182,0.002284,0.000284
0.001782,0.000144,0.000485,0.002485
0.003208,0.000114,0.002155,0.002155
0.002095,0.000115,0.002703,0.000703
0.001847,0.000123,0.002903,0.000903
0.001426,0.000118,0.003427,0.000573
0.01305,0.000212,0.000649,0.002649
0.001678,0.000135,0.000875,0.002875
0.002073,0.000274,0.002685,0.000685
0.00194,0.000125,0.003491,0.000509
0.001529,0.000129,0.001473,0.001473
0.00205,0.000485,0.002762,0.000762
0.00261,0.000119,0.003603,0.000397
0.001837,0.000135,0.000469,0.002469
0.001891,0.000131,0.002419,0.000419
