dns,tcp,user_gateway,gateway_fx
0.006576,0.000626,0.00128,0.005534
0.001537,0.033969,0.019912,0.006512
0.002244,0.026244,0.026708,0.007999
0.001761,0.031803,0.024327,0.006883
0.001639,0.022345,0.039019,0.005821
0.001633,0.022165,0.0386,0.005601
0.001566,0.030514,0.021896,0.006968
0.002339,0.037525,0.030053,0.005655
0.002514,0.031404,0.023744,0.005624
0.003303,0.036918,0.026111,0.005002
0.060429,0.039748,0.026205,0.006424
0.002038,0.031814,0.027776,0.005914
0.002614,0.037588,0.028944,0.007151
0.001814,0.033119,0.028296,0.007891
0.069295,0.022876,0.019135,0.00769
0.001981,0.031772,0.031371,0.006565
0.002299,0.042887,0.029908,0.006011
0.001382,0.028194,0.02102,0.006905
0.001888,0.03357,0.037553,0.007885
0.002129,0.030434,0.022544,0.00782
0.06429,0.039037,0.026703,0.005065
0.002476,0.038782,0.026016,0.005179
0.00284,0.033613,0.026734,0.006881
0.001851,0.031759,0.039553,0.006069
0.002825,0.042264,0.032136,0.006618
0.00264,0.037405,0.019002,0.005513
0.00268,0.0255,0.028349,0.006384
0.001854,0.035169,0.02968,0.005376
0.001449,0.028278,0.031048,0.005582
0.073756,0.033716,0.030487,0.005543
0.03357,0.031049,0.030516,0.006305
0.002346,0.033968,0.024529,0.007431
0.001491,0.032343,0.031828,0.005712
0.001962,0.042523,0.035252,0.006807
0.001737,0.035077,0.021948,0.006521
0.00205,0.025557,0.02411,0.005514
0.001384,0.019816,0.023542,0.005345
0.001614,0.021854,0.019338,0.007047
0.003496,0.039433,0.036024,0.007691
0.001436,0.033092,0.028221,0.005485
0.06437,0.037004,0.022701,0.005753
0.001868,0.028173,0.03598,0.007136
0.001892,0.038425,0.035617,0.007466
0.001418,0.030093,0.021134,0.007315
0.078119,0.021959,0.027208,0.005328
0.001805,0.029902,0.019138,0.006739
0.002396,0.038536,0.025494,0.007533
0.003184,0.023377,0.019683,0.00676
0.002228,0.041581,0.024573,0.007746
0.002509,0.02912,0.03928,0.006279
0.050679,0.036239,0.024174,0.007272
0.003305,0.04108,0.017931,0.005263
0.002516,0.02313,0.01948,0.007443
0.003032,0.032774,0.022579,0.007186
0.001638,0.02963,0.032277,0.005932
0.002298,0.02407,0.031951,0.007269
0.00155,0.03408,0.021853,0.00526
0.002401,0.035292,0.033815,0.00728
0.001543,0.034176,0.020156,0.006538
0.073177,0.029576,0.02611,0.006527
0.038135,0.031875,0.021277,0.006576
0.001635,0.040259,0.03624,0.007296
0.002305,0.040485,0.021176,0.006617
0.002244,0.028674,0.027191,0.006069
0.002454,0.030893,0.029769,0.007449
0.00176,0.031176,0.052525,0.007381
0.002622,0.037274,0.02386,0.005859
0.002296,0.03013,0.020862,0.005656
0.001518,0.033556,0.01848,0.00714
0.002157,0.026008,0.028895,0.007579
0.071651,0.031874,0.021442,0.007833
0.003388,0.023076,0.036795,0.00604
0.001497,0.037089,0.028266,0.005699
0.001891,0.027192,0.026708,0.006375
0.074383,0.024489,0.029999,0.007696
0.00196,0.026559,0.023787,0.007817
0.002506,0.03251,0.034997,0.005242
0.001862,0.026857,0.033103,0.005479
0.002174,0.039218,0.022783,0.006851
0.002709,0.022398,0.02689,0.005407
0.068365,0.027068,0.032424,0.005265
0.001469,0.039712,0.029768,0.007857
0.003152,0.032337,0.032682,0.005006
0.002675,0.039171,0.037558,0.005946
0.001525,0.032396,0.027355,0.007907
0.001714,0.024918,0.03053,0.007372
0.002747,0.024651,0.025504,0.007215
0.002428,0.026893,0.02814,0.007441
0.002262,0.033445,0.021885,0.007867
0.069963,0.033644,0.019589,0.005008
0.032954,0.028936,0.034516,0.006749
0.002077,0.024458,0.023008,0.007491
0.002364,0.031868,0.029634,0.006505
0.001872,0.0298,0.022643,0.0063
0.001938,0.031325,0.035753,0.007813
0.002195,0.029262,0.025993,0.007802
0.001672,0.034905,0.031131,0.006603
0.002401,0.032566,0.030919,0.006913
0.001337,0.036043,0.032914,0.005968
0.00153,0.032323,0.025556,0.006376
0.062684,0.02982,0.030936,0.006793
0.002067,0.021964,0.021058,0.006119
0.002679,0.033723,0.028794,0.006055
0.003616,0.030586,0.02469,0.007938
0.064803,0.040494,0.034582,0.005278
0.002289,0.037567,0.02728,0.005243
0.002186,0.040032,0.039654,0.00525
0.002888,0.02447,0.040086,0.005477
0.001991,0.03007,0.021581,0.006526
0.003171,0.034447,0.025092,0.006638
0.058915,0.029488,0.02941,0.007108
0.002032,0.022054,0.020923,0.005803
0.002341,0.028884,0.031273,0.0065
0.00144,0.026574,0.026981,0.006787
0.002577,0.028655,0.039856,0.00566
0.002154,0.018512,0.028767,0.006936
0.003,0.031247,0.026668,0.007714
0.002943,0.029794,0.035432,0.006409
0.002168,0.038229,0.014166,0.006783
0.071149,0.030141,0.02512,0.007479
