dns,tcp,user_gateway,gateway_fx
0.003576,0.000444,0.001981,0.005083
0.003101,0.025596,0.016599,0.005114
0.00201,0.020379,0.023129,0.006012
0.001473,0.021816,0.013404,0.006719
0.001415,0.00986,0.020819,0.007053
0.001512,0.026432,0.02463,0.005439
0.0027,0.015003,0.012359,0.007441
0.001771,0.025623,0.019034,0.005685
0.002406,0.01396,0.015265,0.00624
0.002165,0.032005,0.016013,0.005205
0.03533,0.022232,0.016886,0.007695
0.001475,0.012904,0.019427,0.007226
0.002106,0.017544,0.017896,0.0071
0.002157,0.012131,0.023984,0.00672
0.05139,0.015221,0.019051,0.005516
0.001569,0.024178,0.008753,0.007906
0.001356,0.018587,0.013948,0.007144
0.001997,0.013287,0.022313,0.005869
0.002516,0.015513,0.023873,0.005809
0.001511,0.020462,0.016887,0.005215
0.046657,0.020516,0.017255,0.006858
0.002011,0.029978,0.007707,0.005802
0.00293,0.037176,0.017514,0.00543
0.001714,0.027619,0.019359,0.005892
0.002677,0.026029,0.015265,0.006243
0.001939,0.009934,0.019731,0.006911
0.001939,0.02712,0.027629,0.005772
0.001459,0.008714,0.020021,0.00721
0.001961,0.027998,0.014799,0.00699
0.060081,0.014977,0.011506,0.007974
0.014236,0.031856,0.014457,0.007495
0.002316,0.020297,0.006971,0.006999
0.001717,0.021247,0.022584,0.007477
0.001622,0.030994,0.024816,0.006399
0.002012,0.019908,0.026994,0.007728
0.001732,0.029906,0.018642,0.007277
0.001571,0.018912,0.017287,0.007371
0.002607,0.030695,0.022389,0.007746
0.002032,0.031027,0.016704,0.006626
0.001654,0.030485,0.023183,0.007394
0.047926,0.028343,0.017411,0.005313
0.003217,0.011915,0.022328,0.007798
0.001821,0.013664,0.016032,0.007331
0.00317,0.016634,0.016124,0.006708
0.058666,0.019702,0.013304,0.007899
0.001423,0.027297,0.004229,0.005637
0.001442,0.031006,0.00811,0.006719
0.002342,0.026891,0.022046,0.006491
0.001727,0.017558,0.042267,0.006371
0.001481,0.032495,0.010989,0.006671
0.025189,0.01371,0.02272,0.006392
0.001437,0.018517,0.019687,0.006274
0.003477,0.023804,0.018831,0.006626
0.001857,0.026717,0.01802,0.007455
0.001436,0.012218,0.014611,0.006684
0.00139,0.018142,0.010737,0.007008
0.003206,0.014646,0.024251,0.007348
0.002115,0.020939,0.022263,0.007325
0.002444,0.023998,0.018762,0.005903
0.042645,0.028848,0.008841,0.007745
0.024636,0.010181,0.017808,0.005138
0.001957,0.030159,0.026307,0.005839
0.003146,0.028716,0.020638,0.007018
0.00141,0.020654,0.014994,0.00725
0.003988,0.030718,0.009645,0.006991
0.002095,0.027031,0.010411,0.005986
0.001747,0.008215,0.020544,0.007375
0.002548,0.030086,0.029811,0.005381
0.002581,0.019967,0.021185,0.006181
0.002012,0.011049,0.016121,0.005301
0.036121,0.022808,0.015639,0.007311
0.001713,0.013998,0.019299,0.007497
0.001709,0.022882,0.016186,0.005031
0.001552,0.019689,0.017927,0.00501
0.052092,0.026009,0.00663,0.006217
0.002858,0.021969,0.025431,0.005503
0.002039,0.020866,0.02561,0.00631
0.003083,0.021831,0.011103,0.007051
0.001828,0.020939,0.014507,0.007396
0.002492,0.031218,0.020483,0.007538
0.045777,0.018069,0.007384,0.006927
0.001454,0.014441,0.019619,0.006964
0.00151,0.015715,0.023937,0.005033
0.001432,0.018284,0.024884,0.005821
0.001717,0.02487,0.018201,0.007348
0.00326,0.029249,0.019751,0.005406
0.002133,0.017258,0.019656,0.007619
0.002417,0.015546,0.022543,0.006331
0.001971,0.032523,0.023009,0.006659
0.062485,0.032612,0.015429,0.006298
0.028403,0.027475,0.008442,0.005471
0.001677,0.015261,0.022833,0.006454
0.002262,0.026061,0.011509,0.005643
0.002948,0.023656,0.01917,0.00607
0.001876,0.015525,0.02157,0.005149
0.00186,0.034486,0.016653,0.007379
0.001816,0.032275,0.013282,0.006836
0.001741,0.033576,0.012402,0.006885
0.002126,0.019035,0.012928,0.006767
0.001558,0.013528,0.018897,0.007638
0.060285,0.011449,0.028863,0.005525
0.001604,0.025362,0.020476,0.006282
0.001884,0.017193,0.009733,0.005901
0.001906,0.014392,0.012696,0.00762
0.055271,0.012602,0.010374,0.007694
0.001559,0.020735,0.024427,0.006139
0.002037,0.021416,0.027686,0.006435
0.00226,0.018735,0.022011,0.006539
0.001999,0.01248,0.021244,0.005169
0.001408,0.027603,0.013358,0.006093
0.038781,0.019844,0.005459,0.00783
0.001554,0.024876,0.019714,0.005674
0.002076,0.026607,0.010141,0.005251
0.001461,0.017439,0.013605,0.006072
0.004736,0.01688,0.022392,0.007104
0.002292,0.026054,0.055997,0.00756
0.001542,0.020927,0.013741,0.007893
0.002613,0.021469,0.019985,0.007879
0.00144,0.028663,0.015946,0.007619
0.060449,0.019195,0.014894,0.00545
