dns,tcp,user_gateway,gateway_fx
0.003091,0.000428,0.003385,0.001385
0.002472,0.050996,0.050071,0.046071
0.002557,0.035988,0.05436,0.05636
0.001377,0.075084,0.046993,0.042993
0.001965,0.03232,0.055685,0.057685
0.001817,0.055249,0.053734,0.055734
0.001805,0.066595,0.061183,0.059183
0.003243,0.039496,0.038328,0.042328
0.001467,0.046209,0.038781,0.038781
0.00145,0.038226,0.047603,0.051603
0.105766,0.064796,0.059779,0.055779
0.003364,0.06277,0.044122,0.040122
0.002837,0.046199,0.055414,0.055414
0.101311,0.067252,0.046881,0.042881
0.001586,0.055208,0.048143,0.050143
0.001646,0.041957,0.053387,0.053387
0.003356,0.026172,0.046544,0.042543
0.002342,0.045752,0.045645,0.041645
0.002533,0.056065,0.055599,0.053599
0.00209,0.045048,0.04613,0.04413
0.099615,0.069803,0.068217,0.064217
0.002456,0.070177,0.046699,0.050699
0.001905,0.035167,0.044051,0.044051
0.001428,0.055402,0.071032,0.071032
0.001424,0.042834,0.06033,0.05833
0.002107,0.049035,0.045075,0.049075
0.002105,0.034607,0.060684,0.064684
0.111382,0.049829,0.050603,0.054603
0.002363,0.054612,0.057814,0.055814
0.00146,0.062678,0.045846,0.047847
0.056626,0.054568,0.069409,0.067409
0.001656,0.052906,0.065056,0.067056
0.00215,0.046353,0.045262,0.041262
0.002226,0.048648,0.061502,0.065502
0.002159,0.045975,0.035519,0.037519
0.002597,0.047284,0.038672,0.038672
0.001492,0.060715,0.0422,0.0402
0.002363,0.056326,0.062313,0.062313
0.002951,0.035216,0.042489,0.042489
0.001587,0.063658,0.058384,0.060384
0.104784,0.049625,0.051782,0.049782
0.094023,0.051182,0.039077,0.043077
0.001874,0.034041,0.064834,0.068834
0.001891,0.05593,0.061075,0.063075
0.001437,0.060531,0.058894,0.062894
0.003041,0.070328,0.04743,0.05143
0.001746,0.051773,0.058213,0.060213
0.003363,0.048499,0.044814,0.048814
0.001623,0.052219,0.03367,0.03767
0.001481,0.069902,0.053023,0.051022
0.105409,0.045921,0.057871,0.053871
0.002443,0.047284,0.039334,0.043334
0.002303,0.06545,0.051463,0.055463
0.001722,0.029413,0.038718,0.036718
0.001732,0.057957,0.05001,0.05401
0.110795,0.062974,0.05447,0.05047
0.002409,0.042415,0.055738,0.057738
0.001648,0.031274,0.053379,0.051379
0.002136,0.034401,0.03575,0.039751
0.00181,0.051067,0.04384,0.04584
0.099749,0.062327,0.050281,0.048281
0.002339,0.056286,0.05236,0.056361
0.00226,0.044062,0.05317,0.05317
0.002802,0.061591,0.064615,0.068615
0.002071,0.04933,0.044949,0.044949
0.002087,0.032337,0.058438,0.056438
0.002059,0.026702,0.047862,0.049862
0.001597,0.049496,0.06311,0.06511
0.00183,0.037461,0.046368,0.044368
0.096221,0.071245,0.046004,0.046004
0.048141,0.043068,0.045307,0.049307
0.002549,0.075331,0.065863,0.061863
0.001932,0.06359,0.074113,0.070113
0.002368,0.034446,0.0664,0.0664
0.00206,0.040638,0.05078,0.04678
0.002422,0.038474,0.056694,0.052694
0.001568,0.065316,0.047522,0.047522
0.002244,0.043679,0.062068,0.066069
0.002008,0.049751,0.051791,0.051791
0.001849,0.038246,0.047412,0.045412
0.087446,0.052783,0.037948,0.041948
0.00212,0.051441,0.064945,0.064945
0.002209,0.026989,0.042649,0.046649
0.074957,0.050592,0.053191,0.04919
0.002094,0.062649,0.060829,0.062829
0.001366,0.072814,0.054487,0.056487
0.001444,0.058619,0.057485,0.061485
0.002749,0.04685,0.051345,0.053345
0.002043,0.066341,0.060395,0.056395
0.002621,0.062703,0.06062,0.05862
0.115763,0.062184,0.055215,0.055215
0.001504,0.041496,0.039393,0.039393
0.002954,0.05362,0.039501,0.035501
0.001594,0.049661,0.060008,0.062008
0.003162,0.058571,0.046029,0.042029
0.002584,0.038582,0.060034,0.062034
0.001605,0.033261,0.058302,0.054302
0.091084,0.036776,0.041524,0.037524
0.001847,0.054239,0.05466,0.05266
0.001386,0.041624,0.052174,0.056174
0.074782,0.056043,0.060424,0.056424
0.001461,0.050427,0.043263,0.041263
0.00279,0.038759,0.040857,0.042857
0.002241,0.051469,0.064047,0.060047
0.001494,0.053651,0.047709,0.047709
0.001728,0.053465,0.051776,0.053776
0.004615,0.066331,0.05047,0.05447
0.001658,0.035566,0.037749,0.039749
0.002288,0.049636,0.043585,0.047586
0.002001,0.050237,0.039939,0.043939
0.075904,0.06196,0.060777,0.058777
0.098113,0.051527,0.062926,0.060926
0.003698,0.038516,0.066968,0.068968
0.001481,0.036014,0.058608,0.056608
0.001436,0.064675,0.054334,0.056334
0.002029,0.055705,0.048603,0.052603
0.002059,0.051537,0.062177,0.064177
0.001947,0.055819,0.064429,0.064429
0.002963,0.070904,0.049066,0.049066
0.001929,0.036111,0.046562,0.044562
