dns,tcp,user_gateway,gateway_fx
0.005749,0.000111,0.002381,0.000381
0.07828,0.000221,0.002159,0.002159
0.001447,0.00027,0.002295,0.000295
0.002571,0.000292,0.002511,0.000511
0.003036,0.000214,0.002242,0.000242
0.001877,0.000265,0.000577,0.004577
0.002581,0.000133,0.002891,0.000892
0.002192,0.000319,0.001368,0.001368
0.001502,0.000221,0.002605,0.002605
0.002797,0.00014,0.002658,0.000658
0.001896,0.00014,0.001783,0.001783
0.168528,0.000142,0.000491,0.002491
0.001606,0.000131,0.001326,0.001326
0.001965,0.000188,0.00238,0.000381
0.004091,0.000138,0.000217,0.002217
0.182747,0.000191,0.000311,0.004311
0.001713,0.000268,0.000627,0.002627
0.001556,0.000131,0.002779,0.000779
0.003052,0.000247,0.002551,0.000551
0.003194,0.000132,0.002609,0.000609
0.003031,0.000451,0.000252,0.004252
0.143501,0.000215,0.001374,0.003374
0.001601,0.000291,0.000308,0.002308
0.001529,0.000116,0.001418,0.001418
0.002282,0.000133,0.001417,0.001417
0.002548,0.000269,0.003648,0.000352
0.002046,0.00027,0.00266,0.000661
0.00219,0.000264,0.002743,0.000743
0.002029,0.000347,0.002839,0.000839
0.001718,0.000135,0.003298,0.000702
0.144457,0.000243,0.001281,0.003281
0.067796,0.00029,0.002385,0.000385
0.002375,0.000145,0.002831,0.000831
0.001975,0.000284,0.003431,0.001431
0.001556,0.000126,0.002807,0.000807
0.001507,0.000182,0.003525,0.000475
0.004191,0.000236,0.000586,0.004586
0.002038,0.000152,0.00071,0.00271
0.002339,0.000146,0.000555,0.002555
0.001393,0.000119,0.000587,0.002587
0.002276,0.000196,0.00084,0.002841
0.149526,0.000124,0.000979,0.002979
0.001872,0.000125,0.003552,0.000448
0.002405,0.000123,0.001028,0.003028
0.002463,0.00025,0.004051,5e-05
0.151491,0.000139,0.001311,0.001311
0.002291,0.000135,0.001828,0.001828
0.001526,0.000132,0.001313,0.003314
0.001448,0.000286,0.000287,0.002288
0.001967,0.000127,0.000871,0.002871
0.003718,0.000292,0.003651,0.000349
0.184982,0.000218,0.002023,0.002023
0.003197,0.000225,0.003995,5e-06
0.00184,0.000148,0.002425,0.000424
0.002274,0.000425,0.003554,0.000446
0.002415,0.000222,0.00038,0.00238
0.001486,0.000122,0.002448,0.000448
0.002075,0.000121,0.002504,0.000504
0.001686,0.000622,0.000722,0.002722
0.001621,0.000257,0.001506,0.001506
0.155355,0.000275,0.00136,0.00336
0.067525,0.000326,0.001666,0.001666
0.002658,0.00013,0.000672,0.002672
0.002004,0.000127,0.00355,0.00045
0.001861,0.000174,0.00082,0.00282
0.003557,0.000133,0.002711,0.00071
0.001812,0.000163,0.00306,0.00106
0.001784,0.000167,0.002516,0.000517
0.001773,0.000126,0.005582,0.001582
0.002669,0.000244,0.002853,0.000853
0.001808,0.000128,0.002694,0.000694
0.131831,0.000207,0.001237,0.003237
0.004023,0.000345,0.00142,0.00142
0.002317,0.00036,0.001484,0.001484
0.002393,0.000446,0.003804,0.000195
0.150265,0.000217,0.003528,0.001528
0.002302,0.000299,0.001332,0.001332
0.002667,0.000144,0.000363,0.002363
0.003428,0.000161,0.005684,0.003684
0.002147,0.000268,0.001408,0.001408
0.002101,0.000313,0.001676,0.001676
0.147006,0.000127,0.000398,0.004398
0.001495,0.001023,0.002292,0.000291
0.002506,0.000144,0.002988,0.000988
0.001465,0.000156,0.0025,0.0005
0.002153,0.000131,0.001116,0.003116
0.002324,0.000372,0.000729,0.002729
0.002564,0.00012,0.002301,0.000302
0.002657,0.000292,0.002193,0.002193
0.001522,0.000275,0.004339,0.006339
0.165933,0.000135,0.001838,0.001838
0.057436,0.000171,0.001148,0.003148
0.001414,0.000117,0.001471,0.001471
0.001476,0.000157,0.00273,0.00073
0.001586,0.000112,0.005362,0.001362
0.00218,0.000164,0.000782,0.002782
0.002269,0.00042,0.001888,0.001888
0.003324,0.000198,0.003577,0.000423
0.001433,0.000117,0.002664,0.000664
0.002206,0.00019,0.002774,0.000774
0.001575,0.000138,0.001513,0.001513
0.142338,0.000192,0.001367,0.003367
0.001823,0.000255,0.000241,0.002242
0.001507,0.000111,0.000557,0.004557
0.001873,0.000163,0.002637,0.000637
0.159626,0.000191,0.001579,0.001579
0.002319,0.000127,0.003462,0.000539
0.001625,0.000127,0.00046,0.00246
0.003399,0.00017,0.004207,0.000208
0.001793,0.000121,0.001628,0.001628
0.003528,0.000282,0.003426,0.000574
0.118452,0.000235,0.00468,0.00068
0.002021,0.000116,0.000473,0.002473
0.002345,0.000131,0.001576,0.001576
0.002041,0.000262,0.002594,0.000594
0.00869,0.000158,0.002954,0.000954
0.002215,0.000316,0.002586,0.000585
0.003455,0.000266,0.001314,0.001314
0.002277,0.000138,0.002869,0.00087
0.010152,0.000166,0.002391,0.000391
