dns,tcp,user_gateway,gateway_fx
0.003686,0.000241,0.002409,0.000409
0.035461,0.000311,0.002539,0.000539
0.003028,0.000227,0.00188,0.00188
0.002048,0.000267,0.003354,0.000646
0.002127,0.000223,0.002855,0.000854
0.002589,0.000132,0.002124,0.002124
0.001621,0.000123,0.001541,0.001541
0.0017,0.000263,0.003537,0.000462
0.001741,0.000135,0.001391,0.001391
0.005965,0.000111,0.00294,0.00094
0.001983,0.000264,0.001502,0.001502
0.041723,0.000105,0.002845,0.000845
0.002388,0.000415,0.000259,0.004259
0.002388,0.000117,0.003699,0.000302
0.002817,0.00013,0.079601,0.081601
0.05491,0.00025,0.003256,0.001256
0.00201,0.000127,0.003921,8e-05
0.002905,0.000226,0.0021,0.0021
0.002935,0.000122,0.000871,0.004871
0.001737,0.000268,0.000184,0.002184
0.002127,0.000118,0.001037,0.003037
0.036052,0.000329,0.002609,0.000609
0.001627,0.000121,0.004019,1.9e-05
0.001853,0.000118,0.003082,0.001081
0.002227,0.000249,0.000285,0.002285
0.002016,0.000254,0.000788,0.002789
0.002444,0.000168,0.003649,0.000351
0.003079,0.000124,0.002822,0.000822
0.00373,0.000277,0.002871,0.000871
0.001893,0.000345,0.001827,0.001827
0.058345,0.000408,0.003204,0.001204
0.029697,0.000247,0.003105,0.001105
0.002239,0.00013,0.0015,0.0015
0.002108,0.000175,0.001588,0.001588
0.001878,0.000209,0.003497,0.000503
0.001552,0.000133,0.002432,0.000432
0.002232,0.000131,0.001755,0.001755
0.002396,0.00027,9.8e-05,0.004098
0.002083,0.000349,0.002632,0.000632
0.001619,0.000146,0.003389,0.000612
0.002063,0.000118,0.00425,0.00025
0.054986,0.000395,0.000288,0.004288
0.002334,0.000116,0.002469,0.000469
0.001887,0.000146,0.001538,0.001538
0.001458,0.00026,0.000295,0.002295
0.064774,0.000214,0.002923,0.000923
0.001695,0.00019,0.000607,0.002607
0.001586,0.000118,0.002532,0.000532
0.001954,0.000164,0.00135,0.00135
0.001871,0.00016,0.002713,0.000713
0.002342,0.000136,0.005916,0.003916
0.048154,0.00016,0.001343,0.001343
0.001579,0.00025,0.002799,0.000799
0.002236,0.000261,0.003013,0.001013
0.002879,0.000296,0.00339,0.00061
0.001435,0.000267,0.003536,0.000464
0.001968,0.000147,0.002936,0.000936
0.001572,0.000114,0.001704,0.001704
0.001767,0.000135,0.001706,0.001706
0.001918,0.000141,0.000661,0.002661
0.056958,0.000239,0.016678,0.014678
0.036381,0.000322,0.002428,0.000428
0.001378,0.000123,0.001953,0.001953
0.008379,0.000749,0.000327,0.002327
0.001431,0.000128,0.003188,0.000813
0.001675,0.00012,0.002766,0.000766
0.004035,0.000165,0.002563,0.000563
0.002392,0.000343,0.002803,0.000802
0.001993,0.000152,0.001318,0.001318
0.002334,0.000335,0.000792,0.002792
0.001375,0.000287,0.003763,0.000237
0.050475,0.000419,0.00426,0.00026
0.002457,0.00014,0.000763,0.002763
0.00141,0.000131,0.003247,0.000753
0.002396,0.000132,0.001476,0.001476
0.060855,0.000232,0.003511,0.000489
0.002203,0.000243,0.000484,0.002484
0.002789,0.000304,0.000893,0.004893
0.001871,0.000251,0.002411,0.000411
0.00301,0.000267,0.000561,0.002561
0.00155,0.000114,0.00127,0.00127
0.068452,0.000216,0.000281,0.004281
0.002084,0.000315,0.011913,0.007913
0.001499,0.000113,0.00224,0.00024
0.003388,0.000137,0.003436,0.000564
0.001924,0.00015,0.000575,0.002575
0.001911,0.000115,0.003693,0.001693
0.002446,0.000122,0.002832,0.000832
0.002092,0.000258,0.003285,0.000715
0.003289,0.000131,0.001868,0.001868
0.062277,0.000219,0.002051,0.002051
0.03909,0.000156,0.001658,0.001658
0.002359,0.000181,0.005683,0.001682
0.002933,0.000157,0.002231,0.000231
0.002524,0.000139,0.003001,0.001001
0.002335,0.000168,0.001092,0.003092
0.002497,0.000468,0.001525,0.001525
0.002834,0.000276,0.00241,0.00041
0.001584,0.000122,0.002759,0.000759
0.001413,0.000279,0.003628,0.000373
0.001523,0.000123,0.002347,0.000347
0.053231,0.000177,0.000293,0.004293
0.002848,0.000128,0.002324,0.000324
0.001696,0.00015,0.001927,0.001927
0.001787,0.000123,0.001692,0.001692
0.061676,0.000254,0.000567,0.002567
0.001908,0.001116,0.000545,0.002544
0.001522,0.000259,0.003425,0.000575
0.002444,0.000263,0.002381,0.000381
0.001975,0.000283,0.000646,0.002646
0.001846,0.000116,0.000901,0.002901
0.058616,0.000274,0.003063,0.001063
0.002156,0.000118,0.002508,0.000508
0.002333,0.000125,0.002236,0.002236
0.001631,0.000117,0.000957,0.002957
0.001816,0.000162,0.002782,0.000781
0.002687,0.000276,0.001582,0.001582
0.002448,0.000159,0.002301,0.000301
0.002721,0.000116,0.003862,0.000138
0.001605,0.000122,0.003626,0.000374
