dns,tcp,user_gateway,gateway_fx
0.004417,0.00047,0.000605,0.004606
0.001445,0.022031,0.01879,0.02279
0.001808,0.018085,0.018463,0.018463
0.002312,0.020269,0.012798,0.012798
0.001873,0.025053,0.013971,0.01197
0.002016,0.016991,0.024713,0.024713
0.001531,0.028966,0.023402,0.019402
0.004615,0.030755,0.020237,0.022238
0.002195,0.018294,0.028506,0.024507
0.001344,0.01119,0.035783,0.039783
0.037776,0.016216,0.022605,0.018605
0.002485,0.022761,0.023238,0.021237
0.001682,0.024536,0.01873,0.02073
0.002083,0.035884,0.020881,0.022881
0.048438,0.021621,0.028522,0.026522
0.001538,0.01723,0.017279,0.017279
0.001471,0.018916,0.027789,0.025789
0.001765,0.027062,0.018995,0.018995
0.001811,0.020787,0.0224,0.026399
0.001506,0.017466,0.022361,0.018361
0.042207,0.023461,0.020499,0.020499
0.002184,0.024184,0.015627,0.017627
0.002619,0.021013,0.025423,0.025423
0.001478,0.018263,0.018511,0.016511
0.002117,0.030717,0.024115,0.026115
0.002945,0.021739,0.013698,0.011698
0.002482,0.024105,0.030296,0.028296
0.002221,0.014822,0.014358,0.016358
0.001737,0.02986,0.01315,0.01715
0.055638,0.019116,0.023464,0.021464
0.022079,0.015843,0.03903,0.035029
0.00139,0.020644,0.028803,0.030803
0.001548,0.032176,0.02475,0.02075
0.001534,0.010965,0.065281,0.067281
0.002691,0.023374,0.01998,0.02398
0.002059,0.028607,0.020602,0.022602
0.002175,0.02222,0.02602,0.024019
0.003166,0.027778,0.021209,0.023209
0.002209,0.01146,0.021228,0.017229
0.003131,0.010808,0.018211,0.018211
0.054414,0.01844,0.022524,0.026524
0.00146,0.017742,0.026349,0.026349
0.001858,0.024152,0.016828,0.020828
0.002271,0.028361,0.018686,0.022686
0.04002,0.022996,0.023416,0.021416
0.001574,0.021106,0.015173,0.017173
0.002179,0.034126,0.024117,0.024117
0.002691,0.013875,0.019395,0.017395
0.00226,0.021739,0.027708,0.027708
0.002374,0.024655,0.019632,0.021632
0.057528,0.023256,0.022007,0.024008
0.002148,0.026962,0.026808,0.022808
0.001611,0.015856,0.020672,0.016672
0.001639,0.015706,0.024194,0.022194
0.002165,0.027569,0.026891,0.026891
0.002757,0.025048,0.014559,0.016559
0.003207,0.022225,0.016828,0.014828
0.002181,0.024944,0.022139,0.020139
0.00267,0.023434,0.024959,0.020958
0.050335,0.022214,0.022912,0.020912
0.032667,0.028763,0.027819,0.027819
0.003375,0.029262,0.021941,0.023941
0.001811,0.021769,0.023254,0.027254
0.003042,0.02359,0.019804,0.017804
0.002193,0.022752,0.018939,0.022939
0.002066,0.009798,0.021524,0.017523
0.001663,0.012831,0.027849,0.029849
0.002407,0.032489,0.027689,0.029689
0.001863,0.027481,0.023222,0.021222
0.002236,0.026038,0.021088,0.017088
0.045132,0.023243,0.019981,0.021982
0.001551,0.031219,0.019234,0.021234
0.002008,0.019587,0.024014,0.024014
0.002718,0.02118,0.022964,0.018964
0.055642,0.031515,0.02503,0.02103
0.00138,0.015387,0.020869,0.022869
0.00221,0.02844,0.024565,0.024565
0.002274,0.016847,0.021988,0.025988
0.0023,0.010364,0.01403,0.01403
0.00307,0.0224,0.012166,0.016167
0.050434,0.022106,0.01909,0.01909
0.003715,0.028807,0.017497,0.015497
0.003155,0.025588,0.02758,0.02558
0.00304,0.022751,0.019829,0.023829
0.002769,0.02868,0.029493,0.025494
0.001373,0.016742,0.017676,0.013676
0.003753,0.012643,0.020178,0.022178
0.001516,0.02841,0.019574,0.021574
0.002039,0.022058,0.027031,0.023032
0.042955,0.022293,0.025601,0.029601
0.021959,0.020379,0.020082,0.018082
0.001396,0.020282,0.027847,0.027847
0.002161,0.024114,0.015488,0.011488
0.002068,0.02789,0.024014,0.022013
0.002554,0.029653,0.023861,0.025861
0.002435,0.025214,0.01966,0.01566
0.003084,0.029658,0.012424,0.014424
0.00199,0.01933,0.02289,0.02089
0.002226,0.023885,0.020316,0.018316
0.002209,0.021025,0.025318,0.023318
0.04385,0.028933,0.022176,0.020175
0.001528,0.032278,0.024155,0.022155
0.001799,0.012574,0.019012,0.023012
0.002188,0.028923,0.02528,0.02128
0.051094,0.019365,0.025035,0.023034
0.001629,0.019138,0.01727,0.015269
0.002364,0.025197,0.020794,0.018794
0.001774,0.022862,0.027581,0.027581
0.00232,0.011904,0.021687,0.021687
0.001399,0.010716,0.024802,0.026802
0.033356,0.025626,0.016972,0.014972
0.002796,0.024983,0.027315,0.027315
0.001425,0.020501,0.010835,0.010835
0.001858,0.024019,0.024919,0.026919
0.00155,0.024948,0.024692,0.022691
0.002277,0.020398,0.032183,0.032183
0.00325,0.023446,0.022872,0.018871
0.002452,0.023322,0.022335,0.024335
0.003065,0.029373,0.020532,0.018532
0.051639,0.021804,0.02231,0.02231
